,q_fl1,qd_fl1,Tau_fl1,q_fl2,qd_fl2,Tau_fl2,q_fl3,qd_fl3,Tau_fl3,q_fr1,qd_fr1,Tau_fr1,q_fr2,qd_fr2,Tau_fr2,q_fr3,qd_fr3,Tau_fr3,q_bl1,qd_bl1,Tau_bl1,q_bl2,qd_bl2,Tau_bl2,q_bl3,qd_bl3,Tau_bl3,q_br1,qd_br1,Tau_br1,q_br2,qd_br2,Tau_br2,q_br3,qd_br3,Tau_br3
23,0.007567833597123521,-0.03734751490557749,0.05049087357484841,0.8537196529733339,1.5179957592618294,3.06783089560992,-1.0167069975482983,0.7310955207320257,1.7318449515588563,-0.04810904570066235,0.2475969945308042,-0.05966666376418735,0.724900140099303,-1.9995833519853539,3.082095723285721,-1.1266240560664278,-0.7290090127562808,1.6237889584393796,0.13253314248796152,-0.10077141904019578,0.06660162443930671,0.43687355345233814,-1.6900138838017609,2.8903861043603167,-1.289020751932064,-0.6779865447069098,1.1421235996318286,-0.10216924247898224,-0.1402226046639908,-0.06648187493662767,0.6134636707648295,1.4332973550081265,3.074547193149648,-1.1616969033820443,0.6681414879861345,1.4542868190752531
24,0.007422710572940786,-0.03342479598996498,0.05354875120247165,0.8575827604143923,1.516984044759937,3.2532501955486546,-1.0149390949222847,0.7351675849848851,1.8397262702678514,-0.047466098780574666,0.24666685149808878,-0.06430557817348959,0.7198199656811463,-1.9982311142939069,3.2720227381718106,-1.1284785268463724,-0.727793029154883,1.718111457174642,0.13227101899463137,-0.100182793787967,0.07082722275814558,0.4325780664309817,-1.6880451241615573,3.0622758314703216,-1.2907744546742421,-0.6782962272859197,1.203508316645722,-0.10247590760789653,-0.1472522315562191,-0.07170964371448015,0.6172593620677779,1.4222515305320496,3.2642034879654425,-1.1600767430986403,0.6650667463370752,1.547859349410073
25,0.00727680105092222,-0.029041456142534446,0.05670341308176862,0.8614366401802207,1.5161405031138844,3.4482701200295764,-1.0131408171449785,0.7390490711361227,1.953379623374091,-0.04682695376302295,0.24581627522375904,-0.06926069518142966,0.7147458821019859,-1.9970117710483632,3.47185046676216,-1.1303366453119756,-0.7260739638164879,1.8169017710849134,0.13200894069476637,-0.09950096619006432,0.07522409436711971,0.42827978129496896,-1.6853579854622074,3.2428268026942133,-1.2925004410963132,-0.6786936972568911,1.2673749922682305,-0.10278106682154826,-0.15594016190580393,-0.07728994214230352,0.6210273252669065,1.4114783777605335,3.4639871569898353,-1.1583864107925392,0.6608448530861488,1.6466012287218248
26,0.007133913489969336,-0.024304199219210475,0.0600877708460109,0.8652825521085628,1.5153954401890766,3.6623423234715142,-1.011316812309981,0.7426833819043068,2.0785805056918205,-0.04619145189460298,0.2449960535013288,-0.07489884881591188,0.7096775578163873,-1.9958420327098738,3.691498660838904,-1.1321962198245805,-0.7238667540563075,1.924602734140648,0.13174740384795905,-0.09872302207993083,0.07999861547310542,0.42398154712161834,-1.681955810163018,3.440551181646475,-1.2942043697165195,-0.679150473036196,1.336264283388094,-0.10308811625530129,-0.16585583530634862,-0.08364022495051322,0.6247657672943276,1.4006235598453438,3.6839352317381278,-1.1566429902961406,0.6555900189654004,1.7558017146356932
27,0.006997856348983655,-0.0193197290759177,0.0639689444246229,0.8691217560371624,1.5146791618509186,3.9133115178038067,-1.0094717285108934,0.7460139200080055,2.2264857335675563,-0.045559434421910565,0.24415697412431203,-0.08201250489001531,0.7046146612789164,-1.994638609739589,3.9500001926297843,-1.134055058745528,-0.7211863371895535,2.049381682161712,0.13148690471380178,-0.09784604729100965,0.08556804557216233,0.419686212988248,-1.6778419407232958,3.6713385580428546,-1.295891899053103,-0.6796380730402065,1.4145709763444376,-0.10340045204451963,-0.17656869135145647,-0.09166880501151868,0.6284728950821531,1.3893327399382465,3.943287518971518,-1.1548635654418433,0.6494164547068744,1.885924407023723
28,0.0068724380868666925,-0.014194749568580774,0.06823205188634711,0.872955511803763,1.5139219739648153,4.193033367820935,-1.0076102138413177,0.7489840881657865,2.3921829276322693,-0.04493074259154152,0.24324982488622252,-0.09032025267527523,0.6995568609441389,-1.9933182125986597,4.238871834471154,-1.1359109704361603,-0.7180476505314379,2.187346285664608,0.13122793955188705,-0.09686712765674398,0.09175668178154364,0.41539662797217625,-1.6730197196023475,3.9278047050986014,-1.2975686876243062,-0.6801280156852946,1.5000127193300377,-0.10372147032456717,-0.18764816963473077,-0.10105685543211586,0.6321469155624946,1.3772515811910082,4.233474948586156,-1.153065220062047,0.6424383710426156,2.032537186984773
29,0.006761467162519962,-0.009035964553124255,0.07273909148855263,0.8767850792461087,1.513054182396172,4.491807767090348,-1.005736916394855,0.7515372890962181,2.569793302847136,-0.044305217650091606,0.24222539358057418,-0.09947456286699653,0.6945038252666205,-1.9917975517482365,4.547977896209031,-1.137761763257819,-0.7144656313971725,2.3338862495900985,0.13097100462180736,-0.09578334901057688,0.09835287398096836,0.4111156411507213,-1.6674924892594798,4.201175393075057,-1.2992403939483708,-0.6805918193878323,1.5899144797481288,-0.10405456723080792,-0.19866370974977504,-0.1114098901115409,0.6357860356674643,1.3640257467553945,4.544258575495685,-1.1512650379891507,0.6347699787046688,2.190307776733636
30,0.006668752034844986,-0.003950077885472783,0.07735206148860874,0.8806117182019432,1.512006093010394,4.799934609179499,-1.0038564842651072,0.7536169255178685,2.753438074173334,-0.04368270084415666,0.24103446800088094,-0.10912790616048422,0.6894552227009266,-1.9899933376494696,4.8671826876894375,-1.139605245571846,-0.7104552171019689,2.4843912788789466,0.13071659618315506,-0.0945917971859515,0.1051449720501557,0.4068461016012014,-1.6612635921539995,4.482676392233565,-1.3009126765435397,-0.6810010025641918,1.6816012250019483,-0.10440313889860574,-0.20918475129019248,-0.12233342294903012,0.6393884623291742,1.3493008997831715,4.865399454613756,-1.1494801030555537,0.6265254884250785,2.353903898485109
31,0.006598101162743276,0.0009562065784489808,0.0819329601438845,0.8844366885090101,1.5107080116728857,5.107713787655834,-1.0019735655456754,0.7551664001493056,2.9372384565720395,-0.04306303342033247,0.23962783594065667,-0.11893275325104312,0.6844107217016233,-1.9878222807635106,5.186350518758387,-1.1414392257395836,-0.7060313449610393,2.6342510784719124,0.13046521049552262,-0.093289558016311,0.1119213258688247,0.402590858400935,-1.6543363707452132,4.7635334728354675,-1.3025911939280552,-0.6813270836307452,1.7723979224947295,-0.10477058146332463,-0.21878073384958635,-0.13343296784381958,0.6429524024797363,1.332722703426105,5.186658640854013,-1.1477274990936548,0.6178191109358896,2.517993274453983
32,0.0065533230051163524,0.0055761849827165,0.08634378571174918,0.8882612500050532,1.5090902442490526,5.4054451960868075,-1.0000928083301617,0.7561291157090974,3.1153156650044322,-0.04244605662521484,0.2379562851934152,-0.12854157483397827,0.6793699907232761,-1.9852010915515095,5.495345699261903,-1.1432615121223733,-0.7012089522895952,2.7788553533097593,0.13021734381850253,-0.0918737173350985,0.11847028531669451,0.3983527606272402,-1.646714167492428,5.034972405142105,-1.3042816046201586,-0.6815415810038644,1.8596295396297091,-0.1051602910603285,-0.2270210970215602,-0.1443140386951456,0.6464760630512622,1.3139368208359614,5.4977971891301065,-1.1460243099358536,0.6087650569691466,2.6772436268550566
33,0.0065382126674805655,0.00980358136548986,0.09044653644957189,0.8920867385193617,1.5070723046108812,5.683428728039867,-0.9982187907981561,0.7564445518238618,3.281790914431687,-0.04183158252354197,0.2359675229193534,-0.13760684160459444,0.6743324540240776,-1.9820183792045398,5.784032539046001,-1.1450700028075689,-0.695993557359609,2.9135938083332484,0.1299734836165854,-0.09034054998438501,0.12458020027348424,0.39413445347497,-1.6383778934349955,5.288218959414825,-1.3059896505371922,-0.6816054748907554,1.9406210438101226,-0.10557567043658402,-0.23347573452001372,-0.15458214940224438,0.6499577583954775,1.292578882201595,5.788576154355681,-1.1443875588283907,0.5994766398608635,2.8263226779031205
