t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,qdd_fl1,qdd_fl2,qdd_fl3,qdd_fr1,qdd_fr2,qdd_fr3,qdd_bl1,qdd_bl2,qdd_bl3,qdd_br1,qdd_br2,qdd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3
4.36,0.099987002664921,-0.502932801557735,1.19975446045363,-0.099955838725419,-0.502944079967568,1.19978674481725,-0.099903250517114,0.501935161914156,-1.19749667147165,0.099877884480792,0.501942612796692,-1.19752028642028,-5.94247962567352E-06,-0.000213572032884,-0.000135155980183,7.22846774806386E-06,-0.000214178210701,-0.000133035554172,1.2019845589748E-05,0.000142047840495,0.000296453369388,-1.26571867610892E-05,0.000142224982924,0.000295303464122,2.08715579219643E-06,0.000200769770117,4.51984683422779E-05,-3.97487417558295E-06,0.000201486977062,4.30516674896353E-05,-7.79745198542514E-06,-0.000132799134576,-0.000198653642201,9.23122530593901E-06,-0.000133217175744,-0.000197184011085,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3625,0.09998698784124,-0.502933332350907,1.19975412326771,-0.099955820716281,-0.502944612264974,1.19978641289884,-0.099903220589238,0.501935514958871,-1.19749593343996,0.099877852981988,0.501942966277726,-1.19751955124039,-5.93728424884997E-06,-0.000213070136518,-0.000135043511635,7.2185488753627E-06,-0.000213674520427,-0.000132928453434,1.20003751006633E-05,0.000141715866789,0.000295957269201,-1.26341265756848E-05,0.000141891962516,0.000294811040419,2.09315985867327E-06,0.000200777301757,4.53391797676194E-05,-3.97975858232598E-06,0.000201494271612,4.31925934503791E-05,-7.80362508962302E-06,-0.000132805602249,-0.000198796070771,9.235995044025E-06,-0.000133223216995,-0.000197327080852,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.365,0.099986973030641,-0.502933861889222,1.19975378636515,-0.099955802732016,-0.502945143303042,1.19978608125039,-0.099903190710136,0.501935867173552,-1.19749519665075,0.099877821540909,0.501943318926114,-1.19751881729379,-5.93207386498005E-06,-0.000212568221544,-0.000134930691362,7.20861779617567E-06,-0.00021317081214,-0.000132821000431,1.19808891887747E-05,0.000141383877062,0.000295460813169,-1.26110544762915E-05,0.000141558927153,0.000294318259266,2.09916473310196E-06,0.000200784892346,4.54799060254341E-05,-3.98464423466159E-06,0.000201501625619,4.33335331326703E-05,-7.80980073606986E-06,-0.000132812109276,-0.000198938559868,9.24076763050804E-06,-0.000133229297742,-0.000197470210451,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3675,0.099986958233162,-0.502934390172631,1.19975344974685,-0.099955784772655,-0.502945673081725,1.19978574987278,-0.099903160879844,0.501936218558158,-1.19749446110491,0.099877790157586,0.50194367074182,-1.19751808458137,-5.92684847197636E-06,-0.000212066287815,-0.000134817519329,7.19867450749378E-06,-0.000212667085691,-0.00013271319513,1.19613878474092E-05,0.000141051871215,0.00029496400114,-1.25879704560322E-05,0.000141225876736,0.000293825120513,2.10517038848514E-06,0.000200792541852,4.56206474012678E-05,-3.98953117458657E-06,0.000201509038995,4.3474486888488E-05,-7.81597879782887E-06,-0.000132818655572,-0.000199081109883,9.24554316292643E-06,-0.000133235418096,-0.00019761339995,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.37,0.099986943448841,-0.502934917201087,1.19975311341368,-0.099955766838229,-0.502946201600977,1.19978541876687,-0.099903131098403,0.501936569112647,-1.19749372680332,0.099877758832047,0.501944021724804,-1.19751735310404,-5.92160806775155E-06,-0.000211564335183,-0.0001347039955,7.18871900630803E-06,-0.000212163340931,-0.000132605037497,1.19418710698938E-05,0.000140719849149,0.000294466832966,-1.25648745080298E-05,0.000140892811166,0.000293331624011,2.11117679782546E-06,0.000200800250241,4.57614041806664E-05,-3.99441944409773E-06,0.000201516511652,4.3615455069812E-05,-7.82215914796325E-06,-0.000132825241053,-0.000199223721211,9.25032173881846E-06,-0.000133241578169,-0.000197756649413,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3725,0.099986928677714,-0.502935442974542,1.19975277736651,-0.099955748928768,-0.502946728860751,1.19978508793357,-0.09990310136585,0.501936918836979,-1.19749299374688,0.099877727564322,0.501944371875029,-1.19751662286269,-5.91635265026324E-06,-0.000211062363501,-0.000134590119837,7.17875128953944E-06,-0.000211659577711,-0.000132496527499,1.19223388497671E-05,0.000140387810767,0.000293969308493,-1.25417666252445E-05,0.000140559730346,0.000292837769611,2.117183943344E-06,0.000200808017517,4.59021765425127E-05,-3.99930907092213E-06,0.000201524043518,4.3756437972229E-05,-7.82834170803886E-06,-0.000132831865664,-0.000199366394086,9.25510341653929E-06,-0.000133247778006,-0.000197899958964,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.375,0.099986913919819,-0.502935967492948,1.19975244160623,-0.099955731044302,-0.502947254861001,1.19978475737374,-0.099903071682224,0.501937267731112,-1.19749226193648,0.099877696354441,0.501944721192456,-1.19751589385821,-5.91108221764902E-06,-0.000210560372621,-0.000134475892302,7.16877135382905E-06,-0.000211155795884,-0.0001323876651,1.1902791181414E-05,0.000140055755969,0.00029347142757,-1.25186467999864E-05,0.000140226634175,0.000292343557162,2.12319184413544E-06,0.000200815843829,4.60429642390363E-05,-4.00420002570792E-06,0.000201531634589,4.38974356657553E-05,-7.83452659363213E-06,-0.000132838529474,-0.00019950912812,9.25988809771169E-06,-0.000133254017384,-0.000198043328947,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3775,0.099986899175195,-0.502936490756254,1.19975210613372,-0.099955713184863,-0.502947779601678,1.19978442708827,-0.099903042047564,0.501937615795005,-1.19749153137301,0.099877665202435,0.501945069677045,-1.19751516609151,-5.90579676809151E-06,-0.000210058362396,-0.000134361312855,7.15877919574791E-06,-0.000210651995301,-0.000132278450261,1.18832280594309E-05,0.000139723684659,0.000292973190042,-1.2495515024403E-05,0.000139893522555,0.000291848986514,2.12920052851292E-06,0.000200823729363,4.61837669158041E-05,-4.00909226483357E-06,0.000201539284876,4.40384481640152E-05,-7.84071396882217E-06,-0.00013284523258,-0.000199651922764,9.26467564477529E-06,-0.000133260296012,-0.000198186759761,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.38,0.099986884443878,-0.502937012764413,1.19975177094986,-0.099955695350481,-0.502948303082735,1.19978409707805,-0.099903012461908,0.501937963028615,-1.19749080205736,0.099877634108334,0.501945417328758,-1.19751443956347,-5.9004962997733E-06,-0.00020955633268,-0.000134246381458,7.14877481186705E-06,-0.000210148175814,-0.000132168882947,1.18636494784141E-05,0.000139391596739,0.000292474595753,-1.24723712906416E-05,0.000139560395385,0.000291354057517,2.13521002478956E-06,0.000200831674306,4.63245842183824E-05,-4.01398574467748E-06,0.00020154699439,4.41794754806324E-05,-7.84690399768806E-06,-0.000132851975081,-0.000199794777473,9.26946592016975E-06,-0.000133266613602,-0.000198330251806,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3825,0.099986869725906,-0.502937533517375,1.19975143605553,-0.099955677541186,-0.502948825304124,1.19978376734394,-0.099902982925296,0.5019383094319,-1.19749007399043,0.099877603072166,0.501945764147555,-1.19751371427499,-5.8951808108298E-06,-0.000209054283325,-0.000134131098072,7.13875819883022E-06,-0.000209644337276,-0.00013205896312,1.18440554326867E-05,0.00013905949211,0.000291975644552,-1.24492155910791E-05,0.000139227252566,0.000290858770021,2.14122035195373E-06,0.000200839678784,4.6465415905105E-05,-4.01888043320639E-06,0.000201554763157,4.43205175947416E-05,-7.85309679445765E-06,-0.00013285875705,-0.000199937691897,9.2742588331976E-06,-0.00013327296998,-0.000198473805308,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
