t[s],q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3
0.5,0,1.21366926589591,-1.63699853378934,0,1.21366926589591,-1.63699853378934,0,0.552450858818396,2.33220792257188,0,0.552450858818396,2.33220792257188,0,3.91318417206986,-2.15938851366441,0,3.91318417206986,-2.15938851366441,0,-2.03789574981993,0.099833797320924,0,-2.03789574981993,0.099833797320924,0,-6.49590351054026E-05,-0.051954796664699,0,-6.49590351054026E-05,-0.051954796664699,0,0.118873442414334,-0.030419786068667,0,0.118873442414334,-0.030419786068667
0.5025,0,1.22237163562734,-1.64170742312076,0,1.22237163562734,-1.64170742312076,0,0.547195005294903,2.33142527049664,0,0.547195005294903,2.33142527049664,0,3.75735905436454,-2.0585475804166,0,3.75735905436454,-2.0585475804166,0,-2.07222270045912,-0.064009743404448,0,-2.07222270045912,-0.064009743404448,0,-0.000453166708436,-0.049098961157674,0,-0.000453166708436,-0.049098961157674,0,0.118964926614732,-0.029946274342048,0,0.118964926614732,-0.029946274342048
0.505,0,1.2306851962247,-1.64616475116509,0,1.2306851962247,-1.64616475116509,0,0.541860639786522,2.3302381881188,0,0.541860639786522,2.3302381881188,0,3.60098693409002,-1.95739439177996,0,3.60098693409002,-1.95739439177996,0,-2.10553058974143,-0.227690442064934,0,-2.10553058974143,-0.227690442064934,0,-0.000716876276982,-0.046255316797562,0,-0.000716876276982,-0.046255316797562,0,0.119014197638388,-0.029442214922389,0,0.119014197638388,-0.029442214922389
0.5075,0,1.23860917295643,-1.65036965094028,0,1.23860917295643,-1.65036965094028,0,0.536450353318216,2.32864711690243,0,0.536450353318216,2.32864711690243,0,3.44414372807269,-1.85591659192326,0,3.44414372807269,-1.85591659192326,0,-2.1378103561581,-0.391203254104908,0,-2.1378103561581,-0.391203254104908,0,-0.000858219404548,-0.043427106101439,0,-0.000858219404548,-0.043427106101439,0,0.119023841346391,-0.028906517748968,0,0.119023841346391,-0.028906517748968
0.51,0,1.24614279109096,-1.65432125546429,0,1.24614279109096,-1.65432125546429,0,0.530966736914953,2.32665249831164,0,0.530966736914953,2.32665249831164,0,3.28690535313895,-1.75410182501529,0,3.28690535313895,-1.75410182501529,0,-2.16905293820035,-0.554543134968716,0,-2.16905293820035,-0.554543134968716,0,-0.00087932775494,-0.040617571586383,0,-0.00087932775494,-0.040617571586383,0,0.118996443599827,-0.028338092761062,0,0.118996443599827,-0.028338092761062
0.5125,0,1.25328535986062,-1.65801868184796,0,1.25328535986062,-1.65801868184796,0,0.525412418699848,2.3242547824106,0,0.525412418699848,2.3242547824106,0,3.12934623831682,-1.65193775545669,0,3.12934623831682,-1.65193775545669,0,-2.19924677140721,-0.717704839903735,0,-2.19924677140721,-0.717704839903735,0,-0.000782112160382,-0.037829814144213,0,-0.000782112160382,-0.037829814144213,0,0.118934403971649,-0.027735906449863,0,0.118934403971649,-0.027735906449863
0.515,0,1.26003661795444,-1.66146096584093,0,1.26003661795444,-1.66146096584093,0,0.519790216544772,2.32145446325089,0,0.519790216544772,2.32145446325089,0,2.97153320287832,-1.54941215112973,0,2.97153320287832,-1.54941215112973,0,-2.22836748927682,-0.880682100194509,0,-2.22836748927682,-0.880682100194509,0,-0.000567353948946,-0.035066210285225,0,-0.000567353948946,-0.035066210285225,0,0.118839169212638,-0.027099214556973,0,0.118839169212638,-0.027099214556973
0.5175,0,1.26639644100298,-1.66464711724902,0,1.26639644100298,-1.66464711724902,0,0.514103008827103,2.31825204891047,0,0.514103008827103,2.31825204891047,0,2.81353063955964,-1.44651281291403,0,2.81353063955964,-1.44651281291403,0,-2.2563866430987,-1.04346832061278,0,-2.2563866430987,-1.04346832061278,0,-0.000235474281786,-0.032328905534944,0,-0.000235474281786,-0.032328905534944,0,0.11871188224555,-0.026427365057765,0,0.11871188224555,-0.026427365057765
0.52,0,1.2723647046958,-1.66757614586689,0,1.2723647046958,-1.66757614586689,0,0.508353673950275,2.3146480474733,0,0.508353673950275,2.3146480474733,0,2.65540294005199,-1.3432275417034,0,2.65540294005199,-1.3432275417034,0,-2.28327578240448,-1.20605690578973,0,-2.28327578240448,-1.20605690578973,0,0.00021310583504,-0.029620045319423,0,0.00021310583504,-0.029620045319423,0,0.1185536858623,-0.025719705967328,0,0.1185536858623,-0.025719705967328
0.5225,0,1.27794134405768,-1.67024704873704,0,1.27794134405768,-1.67024704873704,0,0.50254512783686,2.310642973437,0,0.50254512783686,2.310642973437,0,2.49721408325713,-1.23954406700611,0,2.49721408325713,-1.23954406700611,0,-2.30900552013452,-1.36844126935693,0,-2.30900552013452,-1.36844126935693,0,0.000777848019214,-0.026941737523623,0,0.000777848019214,-0.026941737523623,0,0.118365445565515,-0.024975605811427,0,0.118365445565515,-0.024975605811427
0.525,0,1.28312668438069,-1.67265873902688,0,1.28312668438069,-1.67265873902688,0,0.49668053318509,2.30623738348362,0,0.49668053318509,2.30623738348362,0,2.33902533302479,-1.13544964880425,0,2.33902533302479,-1.13544964880425,0,-2.33354030896164,-1.53061488414493,0,-2.33354030896164,-1.53061488414493,0,0.001457441866307,-0.0242958431124,0,0.001457441866307,-0.0242958431124,0,0.118146203035301,-0.024194568021252,0,0.118146203035301,-0.024194568021252
0.5275,0,1.28792120862944,-1.67481009601728,0,1.28792120862944,-1.67481009601728,0,0.490763152393471,2.30143185133824,0,0.490763152393471,2.30143185133824,0,2.18089685629183,-1.03093135738582,0,2.18089685629183,-1.03093135738582,0,-2.35684211273802,-1.69257124690127,0,-2.35684211273802,-1.69257124690127,0,0.002250265065866,-0.021684123291984,0,0.002250265065866,-0.021684123291984,0,0.117894263105991,-0.023376150531374,0,0.117894263105991,-0.023376150531374
0.53,0,1.29232540020935,-1.67669999889441,0,1.29232540020935,-1.67669999889441,0,0.484796248139229,2.29622695077358,0,0.484796248139229,2.29622695077358,0,2.02288881692855,-0.925976262508494,0,2.02288881692855,-0.925976262508494,0,-2.37887288835811,-1.85430385444042,0,-2.37887288835811,-1.85430385444042,0,0.003154694435474,-0.019108338989722,0,0.003154694435474,-0.019108338989722,0,0.117607928551999,-0.022519911428735,0,0.117607928551999,-0.022519911428735
0.5325,0,1.29633977967397,-1.67832731770711,0,1.29633977967397,-1.67832731770711,0,0.478783103200343,2.29062326102484,0,0.478783103200343,2.29062326102484,0,1.86506073927756,-0.820571457176674,0,1.86506073927756,-0.820571457176674,0,-2.39959533260992,-2.01580612944446,0,-2.39959533260992,-2.01580612944446,0,0.004169139207482,-0.016570215447606,0,0.004169139207482,-0.016570215447606,0,0.117284538401818,-0.021625455577668,0,0.117284538401818,-0.021625455577668
0.535,0,1.29996518545801,-1.67969084431532,0,1.29996518545801,-1.67969084431532,0,0.472727172359416,2.28462140807007,0,0.472727172359416,2.28462140807007,0,1.70746667516379,-0.714704233319768,0,1.70746667516379,-0.714704233319768,0,-2.41897847364226,-2.17707086023606,0,-2.41897847364226,-2.17707086023606,0,0.005292285991437,-0.01407117254366,0,0.005292285991437,-0.01407117254366,0,0.11691318479067,-0.02069278812248,0,0.11691318479067,-0.02069278812248
0.5375,0,1.30320261739144,-1.68078933088076,0,1.30320261739144,-1.68078933088076,0,0.466631997729564,2.27822204161974,0,0.466631997729564,2.27822204161974,0,1.55015789789525,-0.608361983865782,0,1.55015789789525,-0.608361983865782,0,-2.43699455417436,-2.33809051305964,0,-2.43699455417436,-2.33809051305964,0,0.006522962227349,-0.011612475115935,0,0.006522962227349,-0.011612475115935,0,0.116478772725672,-0.019722117438371,0,0.116478772725672,-0.019722117438371
0.54,0,1.30605307657149,-1.68162152925341,0,1.30605307657149,-1.68162152925341,0,0.460501122109626,2.27142581157067,0,0.460501122109626,2.27142581157067,0,1.39318565896278,-0.501532102535753,0,1.39318565896278,-0.501532102535753,0,-2.4536158421665,-2.4988575516307,0,-2.4536158421665,-2.4988575516307,0,0.007859996461043,-0.009195386785098,0,0.007859996461043,-0.009195386785098,0,0.115966174336261,-0.018713653496328,0,0.115966174336261,-0.018713653496328
0.5425,0,1.30851758710084,-1.68218618494723,0,1.30851758710084,-1.68218618494723,0,0.454338056126787,2.26423337181496,0,0.454338056126787,2.26423337181496,0,1.23660087818562,-0.394201997565824,0,1.23660087818562,-0.394201997565824,0,-2.46881920240852,-2.6593644278019,0,-2.46881920240852,-2.6593644278019,0,0.009302220459449,-0.00682112649197,0,0.009302220459449,-0.00682112649197,0,0.115362014293578,-0.017667535583122,0,0.115362014293578,-0.017667535583122
0.545,0,1.31059743402412,-1.68248197160864,0,1.31059743402412,-1.68248197160864,0,0.448145945497128,2.25664542156188,0,0.448145945497128,2.25664542156188,0,1.08045071335549,-0.286359241831323,0,1.08045071335549,-0.286359241831323,0,-2.48263363981517,-2.81960345887102,0,-2.48263363981517,-2.81960345887102,0,0.010848502525284,-0.004490406390526,0,0.010848502525284,-0.004490406390526,0,0.114672795696247,-0.01658310124078,0,0.114672795696247,-0.01658310124078
0.5475,0,1.3122940677015,-1.68250751735359,0,1.3122940677015,-1.68250751735359,0,0.441927704753254,2.24866268873064,0,0.441927704753254,2.24866268873064,0,0.924779938892953,-0.17799151251208,0,0.924779938892953,-0.17799151251208,0,-2.49512119182658,-2.97956687689066,0,-2.49512119182658,-2.97956687689066,0,0.012497734107917,-0.002203617568206,0,0.012497734107917,-0.002203617568206,0,0.113917615296273,-0.015459180079029,0,0.113917615296273,-0.015459180079029
0.55,0,1.31360894111526,-1.68226144957585,0,1.31360894111526,-1.68226144957585,0,0.435686244760935,2.24028590169581,0,0.435686244760935,2.24028590169581,0,0.769633291415539,-0.069086488442295,0,0.769633291415539,-0.069086488442295,0,-2.50634441981681,-3.13924691256139,0,-2.50634441981681,-3.13924691256139,0,0.014248807023851,3.8853980035383E-05,0,0.014248807023851,3.8853980035383E-05,0,0.113115769595525,-0.014294593651206,0,0.113115769595525,-0.014294593651206
0.5525,0,1.31454352133248,-1.68174239137715,0,1.31454352133248,-1.68174239137715,0,0.429424493436739,2.23151579139547,0,0.429424493436739,2.23151579139547,0,0.615055356265269,0.0403681507543,0,0.615055356265269,0.0403681507543,0,-2.51636203560326,-3.2986358112337,0,-2.51636203560326,-3.2986358112337,0,0.016100607227621,0.002236618942837,0,0.016100607227621,0.002236618942837,0,0.112285286376723,-0.013088252389955,0,0.112285286376723,-0.013088252389955
0.555,0,1.31509949313817,-1.6809488995143,0,1.31509949313817,-1.6809488995143,0,0.423145642262074,2.22235312839277,0,0.423145642262074,2.22235312839277,0,0.461088380423698,0.150384713249992,0,0.461088380423698,0.150384713249992,0,-2.52517324600261,-3.45772604471157,0,-2.52517324600261,-3.45772604471157,0,0.018051930061674,0.00438923674507,0,0.018051930061674,0.00438923674507,0,0.111424582038577,-0.01184044059086,0,0.111424582038577,-0.01184044059086
0.5575,0,1.31527871255342,-1.67987947856354,0,1.31527871255342,-1.67987947856354,0,0.416853090013249,2.21279871441624,0,0.416853090013249,2.21279871441624,0,0.307772771741712,0.260975497618552,0,0.307772771741712,0.260975497618552,0,-2.5327304568887,-3.61651026290557,0,-2.5327304568887,-3.61651026290557,0,0.020101499601651,0.006496226492427,0,0.020101499601651,0.006496226492427,0,0.110516648540651,-0.010552523098707,0,0.110516648540651,-0.010552523098707
0.56,0,1.3150830402194,-1.67853263169323,0,1.3150830402194,-1.67853263169323,0,0.410550241059521,2.20285335203524,0,0.410550241059521,2.20285335203524,0,0.155148888449261,0.372152802174796,0,0.155148888449261,0.372152802174796,0,-2.53898481141636,-3.77498112053174,0,-2.53898481141636,-3.77498112053174,0,0.022248038000374,0.008557106202764,0,0.022248038000374,0.008557106202764,0,0.109544061681403,-0.009225893912182,0,0.109544061681403,-0.009225893912182
0.5625,0,1.31451434461738,-1.67690685942366,0,1.31451434461738,-1.67690685942366,0,0.404240486456844,2.19251784528765,0,0.404240486456844,2.19251784528765,0,0.003256971616926,0.483928915171669,0,0.003256971616926,0.483928915171669,0,-2.54388985220591,-3.93313128951185,0,-2.54388985220591,-3.93313128951185,0,0.024490262513136,0.010571406759974,0,0.024490262513136,0.010571406759974,0,0.108490028100737,-0.007861912263068,0,0.108490028100737,-0.007861912263068
0.565,0,1.3135746661965,-1.67500060419077,0,1.3135746661965,-1.67500060419077,0,0.397926925242777,2.18179303042215,0,0.397926925242777,2.18179303042215,0,-0.147865307498383,0.596315904162115,0,-0.147865307498383,0.596315904162115,0,-2.54745175255988,-4.09095381916454,0,-2.54745175255988,-4.09095381916454,0,0.026826782971283,0.012538941255926,0,0.026826782971283,0.012538941255926,0,0.107351591526794,-0.006461174794182,0,0.107351591526794,-0.006461174794182
0.5675,0,1.31226621285639,-1.67281225187197,0,1.31226621285639,-1.67281225187197,0,0.3916123721075,2.17067977505205,0,0.3916123721075,2.17067977505205,0,-0.298182779947057,0.709325621796591,0,-0.298182779947057,0.709325621796591,0,-2.54972793391015,-4.24844212629147,0,-2.54972793391015,-4.24844212629147,0,0.02925610460412,0.014459797577154,0,0.02925610460412,0.014459797577154,0,0.106139269290158,-0.005023535591795,0,0.106139269290158,-0.005023535591795
0.57,0,1.31059119943309,-1.67034018600183,0,1.31059119943309,-1.67034018600183,0,0.385299629962435,2.15917894808992,0,0.385299629962435,2.15917894808992,0,-0.447660380434656,0.822969911823493,0,-0.447660380434656,0.822969911823493,0,-2.55077794058211,-4.40558964291684,0,-2.55077794058211,-4.40558964291684,0,0.031776728307938,0.016334074993239,0,0.031776728307938,0.016334074993239,0,0.104864136849552,-0.003548817982645,0,0.104864136849552,-0.003548817982645
0.5725,0,1.30855184488088,-1.66758278858739,0,1.30855184488088,-1.66758278858739,0,0.378991501309388,2.1472914191893,0,0.378991501309388,2.1472914191893,0,-0.596263096001292,0.937260613829382,0,-0.596263096001292,0.937260613829382,0,-2.55066057625961,-4.56238981387575,0,-2.55066057625961,-4.56238981387575,0,0.034387153014766,0.018161875478547,0,0.034387153014766,0.018161875478547,0,0.103537245217541,-0.002036855113383,0,0.103537245217541,-0.002036855113383
0.575,0,1.3061505042085,-1.66453839117159,0,1.3061505042085,-1.66453839117159,0,0.372690775117578,2.13501808248382,0,0.372690775117578,2.13501808248382,0,-0.743957642666689,1.05220942990682,0,-0.743957642666689,1.05220942990682,0,-2.54941017602471,-4.71883650723691,0,-2.54941017602471,-4.71883650723691,0,0.037085812763268,0.019943390365427,0,0.037085812763268,0.019943390365427,0,0.102168837778197,-0.000487804551531,0,0.102168837778197,-0.000487804551531
0.5775,0,1.30338969639161,-1.66120526448017,0,1.30338969639161,-1.66120526448017,0,0.36640022404734,2.12235986160944,0,0.36640022404734,2.12235986160944,0,-0.8907128201423,1.16782789644646,0,-0.8907128201423,1.16782789644646,0,-2.54703158645395,-4.87492410113193,0,-2.54703158645395,-4.87492410113193,0,0.039871063385415,0.021678918676628,0,0.039871063385415,0.021678918676628,0,0.100768184596494,0.001097785157325,0,0.100768184596494,0.001097785157325
0.58,0,1.30027195016764,-1.65758167561813,0,1.30027195016764,-1.65758167561813,0,0.360122619788058,2.10931768195854,0,0.360122619788058,2.10931768195854,0,-1.03649755219195,1.28412753997393,0,-1.03649755219195,1.28412753997393,0,-2.5435278985291,-5.03064700405897,0,-2.5435278985291,-5.03064700405897,0,0.042741256057152,0.023368765846236,0,0.042741256057152,0.023368765846236,0,0.099344497790966,0.002719342190764,0,0.099344497790966,0.002719342190764
0.5825,0,1.29679979618862,-1.65366589090562,0,1.29679979618862,-1.65366589090562,0,0.353860736243947,2.09589246902976,0,0.353860736243947,2.09589246902976,0,-1.18128078932268,1.40111988448985,0,-1.18128078932268,1.40111988448985,0,-2.53890196245065,-5.18599965291258,0,-2.53890196245065,-5.18599965291258,0,0.04569474004313,0.025013237641806,0,0.04569474004313,0.025013237641806,0,0.097906934099846,0.004376287784965,0,0.097906934099846,0.004376287784965
0.585,0,1.29297586948615,-1.64945613387534,0,1.29297586948615,-1.64945613387534,0,0.347617468066011,2.08208515411507,0,0.347617468066011,2.08208515411507,0,-1.32503294001333,1.51881631633737,0,-1.32503294001333,1.51881631633737,0,-2.53314350164679,-5.34097803268489,0,-2.53314350164679,-5.34097803268489,0,0.048729760408998,0.026612658010824,0,0.048729760408998,0.026612658010824,0,0.096461631071143,0.006067664749028,0,0.096461631071143,0.006067664749028
0.5875,0,1.28880296111676,-1.64495056410191,0,1.28880296111676,-1.64495056410191,0,0.341395890395652,2.06789667716619,0,0.341395890395652,2.06789667716619,0,-1.46772659209604,1.63722801609142,0,-1.46772659209604,1.63722801609142,0,-2.52622261785293,-5.49558044243996,0,-2.52622261785293,-5.49558044243996,0,0.051844406465387,0.028167378075855,0,0.051844406465387,0.028167378075855,0,0.095010213214784,0.007791950225205,0,0.095010213214784,0.007791950225205
0.59,0,1.28428387490676,-1.64014733592533,0,1.28428387490676,-1.64014733592533,0,0.335199093146418,2.05332797884359,0,0.335199093146418,2.05332797884359,0,-1.609334511771,1.75636614748596,0,-1.609334511771,1.75636614748596,0,-2.5181078068769,-5.64980537063591,0,-2.5181078068769,-5.64980537063591,0,0.055036754775237,0.029677751183593,0,0.055036754775237,0.029677751183593,0,0.09355393567336,0.009547575059026,0,0.09355393567336,0.009547575059026
0.5925,0,1.27942141541673,-1.63504460334737,0,1.27942141541673,-1.63504460334737,0,0.329030166703187,2.03837999998659,0,0.329030166703187,2.03837999998659,0,-1.7498294773071,1.87624187299686,0,-1.7498294773071,1.87624187299686,0,-2.50876761591742,-5.80365129273074,0,-2.50876761591742,-5.80365129273074,0,0.058304880389297,0.03114413105797,0,0.058304880389297,0.03114413105797,0,0.092094065061171,0.011332969005646,0,0.092094065061171,0.011332969005646
0.595,0,1.2742184639231,-1.62964048502897,0,1.2742184639231,-1.62964048502897,0,0.322892250694801,2.02305370011887,0,0.322892250694801,2.02305370011887,0,-1.88918552789146,1.99686622365774,0,-1.88918552789146,1.99686622365774,0,-2.49817596143753,-5.95711532594646,0,-2.49817596143753,-5.95711532594646,0,0.061646700366589,0.032566910836489,0,0.061646700366589,0.032566910836489,0,0.090633066543309,0.0131464478988,0,0.090633066543309,0.0131464478988
0.5975,0,1.26867804457976,-1.6239330338115,0,1.26867804457976,-1.6239330338115,0,0.316788576463283,2.00735007356239,0,0.316788576463283,2.00735007356239,0,-2.02737905107685,2.11824998570095,0,-2.02737905107685,2.11824998570095,0,-2.48631675975157,-6.11019205789263,0,-2.48631675975157,-6.11019205789263,0,0.065059837518418,0.033946557061464,0,0.065059837518418,0.033946557061464,0,0.089175637495651,0.014986115402144,0,0.089175637495651,0.014986115402144
0.6,0,1.26280319713379,-1.61792029535299,0,1.26280319713379,-1.61792029535299,0,0.310722385359919,1.99127011843685,0,0.310722385359919,1.99127011843685,0,-2.16438669070858,2.24040391864205,0,-2.16438669070858,2.24040391864205,0,-2.47317501852347,-6.2628758001055,0,-2.47317501852347,-6.2628758001055,0,0.068541882542895,0.035283544286357,0,0.068541882542895,0.035283544286357,0,0.087726718909935,0.016850052023817,0,0.087726718909935,0.016850052023817
0.6025,0,1.25659696153073,-1.61160031520352,0,1.25659696153073,-1.61160031520352,0,0.304696918871692,1.97481483289262,0,0.304696918871692,1.97481483289262,0,-2.30018509510339,2.36333878157175,0,-2.30018509510339,2.36333878157175,0,-2.45873574746635,-6.41516086695982,0,-2.45873574746635,-6.41516086695982,0,0.072090426089668,0.036578347223905,0,0.072090426089668,0.036578347223905,0,0.086291252308258,0.018736337627344,0,0.086291252308258,0.018736337627344
0.605,0,1.25006243004342,-1.60497111045336,0,1.25006243004342,-1.60497111045336,0,0.298715454260974,1.95798522316566,0,0.298715454260974,1.95798522316566,0,-2.43475209142923,2.48706522157717,0,-2.43475209142923,2.48706522157717,0,-2.44298449654083,-6.56704232117436,0,-2.44298449654083,-6.56704232117436,0,0.075703046031309,0.03783148257822,0,0.075703046031309,0.03783148257822,0,0.084874319037378,0.020642882128183,0,0.084874319037378,0.020642882128183
0.6075,0,1.24320281718106,-1.5980306317107,0,1.24320281718106,-1.5980306317107,0,0.292781352361282,1.9407823143798,0,0.292781352361282,1.9407823143798,0,-2.56806826064537,2.61159362410548,0,-2.56806826064537,2.61159362410548,0,-2.42590807772327,-6.71851697359624,0,-2.42590807772327,-6.71851697359624,0,0.079377290393199,0.039043565145086,0,0.079377290393199,0.039043565145086,0,0.083481327073837,0.022567198443872,0,0.083481327073837,0.022567198443872
0.61,0,1.2360213548775,-1.59077682010679,0,1.2360213548775,-1.59077682010679,0,0.286897985919102,1.92320713435128,0,0.286897985919102,1.92320713435128,0,-2.70011457626073,2.73693433730735,0,-2.70011457626073,2.73693433730735,0,-2.40749348288891,-6.86958188426617,0,-2.40749348288891,-6.86958188426617,0,0.083110702946033,0.040215223703137,0,0.083110702946033,0.040215223703137,0,0.08211773095487,0.024506742900363,0,0.08211773095487,0.024506742900363
0.6125,0,1.22852127509475,-1.58320761675516,0,1.22852127509475,-1.58320761675516,0,0.28106872769734,1.9052607108834,0,0.28106872769734,1.9052607108834,0,-2.83087201236346,2.86309770925888,0,-2.83087201236346,2.86309770925888,0,-2.38772770459093,-7.02023411503156,0,-2.38772770459093,-7.02023411503156,0,0.086900827401259,0.041347087037201,0,0.086900827401259,0.041347087037201,0,0.080788985447611,0.026458971873235,0,0.080788985447611,0.026458971873235
0.615,0,1.22070584518327,-1.57532094047289,0,1.22070584518327,-1.57532094047289,0,0.275296971077065,1.88694405546731,0,0.275296971077065,1.88694405546731,0,-2.96032227035719,2.99009399434448,0,-2.96032227035719,2.99009399434448,0,-2.36659858669685,-7.17047299637424,0,-2.36659858669685,-7.17047299637424,0,0.090745133069312,0.042439791712179,0,0.090745133069312,0.042439791712179,0,0.079500834007115,0.028421404053735,0,0.079500834007115,0.028421404053735
0.6175,0,1.21257843701944,-1.56711464422072,0,1.21257843701944,-1.56711464422072,0,0.269586170338752,1.86825813141346,0,0.269586170338752,1.86825813141346,0,-3.08844919990081,3.11793317021362,0,-3.08844919990081,3.11793317021362,0,-2.34409648758209,-7.32030455959009,0,-2.34409648758209,-7.32030455959009,0,0.09464086950405,0.043493997272778,0,0.09464086950405,0.043493997272778,0,0.078259872779394,0.030391742193494,0,0.078259872779394,0.030391742193494
0.62,0,1.20414244168488,-1.55858656885918,0,1.20414244168488,-1.55858656885918,0,0.263939790952302,1.84920389317973,0,0.263939790952302,1.84920389317973,0,-3.21523704536565,3.2466251636695,0,-3.21523704536565,3.2466251636695,0,-2.32021222762837,-7.46973606715766,0,-2.32021222762837,-7.46973606715766,0,0.098585245882072,0.044510367485934,0,0.098585245882072,0.044510367485934,0,0.077072854580729,0.032367722862711,0,0.077072854580729,0.032367722862711
0.6225,0,1.19540125026138,-1.54973455524864,0,1.19540125026138,-1.54973455524864,0,0.258361298387711,1.82978229522396,0,0.258361298387711,1.82978229522396,0,-3.3406700511268,3.37617990151469,0,-3.3406700511268,3.37617990151469,0,-2.2949366272214,-7.61877478155244,0,-2.2949366272214,-7.61877478155244,0,0.102575471405469,0.045489566123318,0,0.102575471405469,0.045489566123318,0,0.075946532228005,0.034347082629541,0,0.075946532228005,0.034347082629541
0.625,0,1.18635827726681,-1.54055642730321,0,1.18635827726681,-1.54055642730321,0,0.252854169547754,1.80999428290142,0,0.252854169547754,1.80999428290142,0,-3.46473293131256,3.50660723044787,0,-3.46473293131256,3.50660723044787,0,-2.26826100038005,-7.76742758040161,0,-2.26826100038005,-7.76742758040161,0,0.106611941457891,0.046432848959175,0,0.106611941457891,0.046432848959175,0,0.074887734179063,0.036327302557243,0,0.074887734179063,0.036327302557243
0.6275,0,1.17701702539864,-1.53104994517557,0,1.17701702539864,-1.53104994517557,0,0.247421924351738,1.78984076731843,0,0.247421924351738,1.78984076731843,0,-3.58741216752611,3.637916695772,0,-3.58741216752611,3.637916695772,0,-2.24017851844794,-7.91569989331745,0,-2.24017851844794,-7.91569989331745,0,0.110707039623565,0.047343699213196,0,0.110707039623565,0.047343699213196,0,0.073903573495407,0.038304902356465,0,0.073903573495407,0.038304902356465
0.63,0,1.16738101808977,-1.52121285402493,0,1.16738101808977,-1.52121285402493,0,0.242068092834287,1.76932265152772,0,0.242068092834287,1.76932265152772,0,-3.7086946569915,3.77011777191694,0,-3.7086946569915,3.77011777191694,0,-2.21068278951774,-8.06359680941219,0,-2.21068278951774,-8.06359680941219,0,0.114875968506454,0.048226123887822,0,0.114875968506454,0.048226123887822,0,0.073001230162958,0.040276175676239,0,0.073001230162958,0.040276175676239
0.6325,0,1.15745377877306,-1.5110428990105,0,1.15745377877306,-1.5110428990105,0,0.236796205030024,1.74844083858202,0,0.236796205030024,1.74844083858202,0,-3.82856729693281,3.90321993331258,0,-3.82856729693281,3.90321993331258,0,-2.17976742168211,-8.2111234177981,0,-2.17976742168211,-8.2111234177981,0,0.119133930710521,0.049084129985497,0,0.119133930710521,0.049084129985497,0,0.072187884167637,0.042237416165599,0,0.072187884167637,0.042237416165599
0.635,0,1.14723894386595,-1.50053781295446,0,1.14723894386595,-1.50053781295446,0,0.231609799805492,1.7271961825444,0,0.231609799805492,1.7271961825444,0,-3.94700760585138,4.03723256932147,0,-3.94700760585138,4.03723256932147,0,-2.14742603005632,-8.35828895582341,0,-2.14742603005632,-8.35828895582341,0,0.123491576652162,0.049920914061581,0,0.123491576652162,0.049920914061581,0,0.071471423111609,0.044185774383615,0,0.071471423111609,0.044185774383615
0.6375,0,1.13674069306139,-1.48969526935757,0,1.13674069306139,-1.48969526935757,0,0.226512458494685,1.70558930191577,0,0.226512458494685,1.70558930191577,0,-4.06394800554267,4.17216466026785,0,-4.06394800554267,4.17216466026785,0,-2.11365226352321,-8.50512260723898,0,-2.11365226352321,-8.50512260723898,0,0.127937667982051,0.050735775712893,0,0.127937667982051,0.050735775712893,0,0.070863137103176,0.046122521260684,0,0.070863137103176,0.046122521260684
0.64,0,1.12596336914028,-1.47851292391267,0,1.12596336914028,-1.47851292391267,0,0.221507775180066,1.68362074448278,0,0.221507775180066,1.68362074448278,0,-4.179307380051,4.30802506368523,0,-4.179307380051,4.30802506368523,0,-2.07843978110244,-8.6516595435819,0,-2.07843978110244,-8.6516595435819,0,0.132454395479312,0.051526844693492,0,0.132454395479312,0.051526844693492,0,0.070375337661862,0.048050164637084,0,0.070375337661862,0.048050164637084
0.6425,0,1.11491131491489,-1.46698843230916,0,1.11491131491489,-1.46698843230916,0,0.216599343946543,1.66129105801848,0,0.216599343946543,1.66129105801848,0,-4.29300461081918,4.44482263708349,0,-4.29300461081918,4.44482263708349,0,-2.04178224181561,-8.7979349375399,0,-2.04178224181561,-8.7979349375399,0,0.137023948660338,0.052292250532627,0,0.137023948660338,0.052292250532627,0,0.07002033650347,0.049971212590792,0,0.07002033650347,0.049971212590792
0.645,0,1.10358889134125,-1.45511944120732,0,1.10358889134125,-1.45511944120732,0,0.211790763610956,1.63860088200116,0,0.211790763610956,1.63860088200116,0,-4.40496529695399,4.58256620220777,0,-4.40496529695399,4.58256620220777,0,-2.00367350174887,-8.94397119138693,0,-2.00367350174887,-8.94397119138693,0,0.141630518025071,0.053030535061236,0,0.141630518025071,0.053030535061236,0,0.06981007451531,0.051887202264188,0,0.06981007451531,0.051887202264188
