, ,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
415,415,3.6599999999998514,0.1826902993537755,0.291936791756349,0,-2.667724708873644,0.571634081106328,-0.6567598437993011,0,0.468327316430948,-1.4283020389423997,0.5203105340331126,0,2.4447429994133323,0.0582989883843869,0.4384194165457084,0,2.3494626364866806,0.6704385353566753,0.4638796287006976,0,0.3584199113199903,-1.4709611213938345,-0.192263273115005,0,2.410717893438091,-0.2298557434008883,0.7067899326304721,0,2.424417722537668,-0.4227783864338192,0.1994567372175039,0,-0.846412329273094,1.3784493418761992,0.8153721247615388,0,-1.953716909376299,0.1738035327961898,0.5076389693448944,0,-2.403678313267829,-0.4476340839529199,0.1058208936746732,0,-0.8910522813609568,1.2195046954923754,-1.0151183207904964,0,-1.771026404846502
416,416,3.663999999999851,0.1839417107576153,0.3191828402787348,0,-2.6651764097286947,0.5691314117338823,-0.6157952372975228,0,0.4846269270003106,-1.4263559533982733,0.475287203267102,0,2.461838613548533,0.0600849946047727,0.4491122788595434,0,2.35971489661292,0.6723482483579243,0.4815994086399901,0,0.3544333675115176,-1.4716942647208078,-0.1804818361837788,0,2.4011753574510437,-0.2271324150759795,0.6732061241876137,0,2.402638214134106,-0.4220266447393233,0.1843060732082805,0,-0.8651848325271736,1.381685596875834,0.8071011354328114,0,-1.9762951431257545,0.175709626403811,0.4671635529800163,0,-2.418974759563701,-0.4471849098922539,0.1141917437096869,0,-0.8861659277423855,1.2152677664215472,-1.073521867275192,0,-1.7498576732061977
417,417,3.6679999999998505,0.1852842043056384,0.3405927160641039,0,-2.6663494458079326,0.5667804317193659,-0.5788246949916699,0,0.4963107662565338,-1.4245868135777264,0.4313760155816134,0,2.47424006994481,0.0619130143870494,0.4594945669589215,0,2.3643348578146925,0.6743188239337219,0.4961545126446422,0,0.3454446781140822,-1.4723892316431764,-0.1716780780353873,0,2.391373321137962,-0.2245205761101746,0.6470777959623998,0,2.3861710088210195,-0.4213288514959762,0.1713262006274469,0,-0.8796343841413683,1.3848865785470617,0.7980908728565321,0,-1.996382460362766,0.1774773649505229,0.4343769992392228,0,-2.4347744967732727,-0.4467153298142032,0.1183233528869688,0,-0.8773823859153055,1.2108209783119743,-1.1240643172304603,0,-1.73179787635032
418,418,3.67199999999985,0.1866959120296884,0.3566470060906583,0,-2.6703233364717893,0.5645659998773809,-0.545585094280752,0,0.5046606215505842,-1.422988103496444,0.3892544039043408,0,2.483066268354193,0.0637776416931798,0.4682333083790864,0,2.364462927173479,0.6763409713427204,0.5086107285038125,0,0.3328356673199129,-1.473056882956542,-0.1655008769619118,0,2.3814571132433127,-0.2219929861425346,0.6275600537780717,0,2.373626776935597,-0.4206768731602563,0.1603430917123829,0,-0.8908898489078328,1.3880491705408715,0.7882907863315705,0,-2.014382756568042,0.1791347395037209,0.4083752268602347,0,-2.4508735785527507,-0.446236925254134,0.1199579569852897,0,-0.8657435354977006,1.2061927139133743,-1.1677634101465466,0,-1.716067056809962
419,419,3.6759999999998496,0.1881571846004889,0.3679223060265252,0,-2.6763584670117657,0.5624739359593357,-0.5158390394525703,0,0.5105865634871031,-1.4215510731244805,0.3494418606238181,0,2.4891798369410414,0.0656703993812522,0.4747229485526327,0,2.361047762895439,0.6784083962236465,0.5196294464066389,0,0.31777404793681,-1.4737068036796652,-0.1616410306023108,0,2.371543460954789,-0.2195259169979756,0.6137665425463057,0,2.363744703443368,-0.4200633185859844,0.1511658515957086,0,-0.8998643154005689,1.391170204715284,0.777700041043318,0,-2.0306759047394443,0.1807060943264493,0.3882455594845511,0,-2.467025905221345,-0.4457562667145702,0.120204004332204,0,-0.8520647576602864,1.2014076678163434,-1.2055083921376066,0,-1.7020199595991503
420,420,3.679999999999849,0.1896507683680661,0.3750243267694373,0,-2.68377114866528,0.5604909677113838,-0.4893596330750604,0,0.5149933757506799,-1.420265324380749,0.3123154067893788,0,2.493359565495931,0.067581747013751,0.4787950436328629,0,2.3549590314594298,0.6805166500313953,0.5296176462812517,0,0.3009679452492697,-1.4743474223168889,-0.159816026550202,0,2.3616241396745954,-0.2170991356368802,0.6048282329149018,0,2.3556548732350198,-0.4194815659886271,0.1436002717065273,0,-0.9072714171205066,1.3942466105687796,0.7663511363393095,0,-2.045574205393214,0.1822122539461151,0.3731186270957051,0,-2.4830137441121143,-0.4452767824837811,0.1197516052733171,0,-0.83699050224416,1.1964873345076454,-1.2380692700180562,0,-1.6891438437459951
421,421,3.6839999999998487,0.191161804814602,0.3785499886286406,0,-2.6921253797375178,0.5586047376563003,-0.4659155287222394,0,0.5184041729813683,-1.4191193270947546,0.2781276840584676,0,2.496147077322538,0.0695022607673824,0.4805352064559636,0,2.346930727530052,0.6826623883123164,0.5388162888860794,0,0.2831166428078807,-1.4749860964506654,-0.1597633967024569,0,2.351755125238405,-0.2146957029103119,0.5999358439950898,0,2.348668921375864,-0.4189257639587773,0.1374531763471504,0,-0.9137032492178804,1.3972755315067171,0.75430420878988,0,-2.059364895618194,0.1836707788703348,0.3621948862366247,0,-2.498769207970565,-0.4447999850552555,0.1190171044989441,0,-0.8209810274842357,1.1914504463892612,-1.2661101085239976,0,-1.677014063653664
422,422,3.687999999999848,0.1926777087380551,0.3790593477321464,0,-2.701070258344838,0.5568038105009526,-0.4452748987874343,0,0.521317152594071,-1.4181008726712372,0.2470217183566515,0,2.498016223593337,0.0714232851595959,0.4801657436045614,0,2.3374711512972013,0.6848429232959384,0.5473696985217144,0,0.2646776195963559,-1.475629181121317,-0.1612370250198821,0,2.341941546035799,-0.2123016800620869,0.5983573676111529,0,2.342179039754212,-0.4183908122293207,0.1325376354060208,0,-0.9194585270501576,1.4002544077832833,0.741637866925015,0,-2.072245957851886,0.1850962741462468,0.3547540139182813,0,-2.5142318119296427,-0.4443262705975433,0.1182387381890962,0,-0.8045272368513297,1.186313362503782,-1.290200918139277,0,-1.6653674182855622
423,423,3.691999999999848,0.1941879857942594,0.3770642220577549,0,-2.7107703227911646,0.5550779682901336,-0.427062123411865,0,0.5245369583633881,-1.4171977727313492,0.218892592352806,0,2.499675087593111,0.0733371507302258,0.4779236399593941,0,2.3270635683469525,0.6870540906258984,0.5544325986356643,0,0.2465298648414881,-1.4762814201300036,-0.1636712360242211,0,2.332791472668252,-0.2099074302443143,0.5986307859611336,0,2.3359164536733066,-0.4178724808914631,0.1285953592064798,0,-0.9253522753211022,1.40318120058035,0.7285297824503509,0,-2.084388639734428,0.1865001440999221,0.3498714973592577,0,-2.529048544644,-0.4438565296199357,0.1169929772329545,0,-0.7884190841141082,1.1810950042926114,-1.3085300444930137,0,-1.654256952236083
424,424,3.695999999999848,0.1956321039358275,0.3470953542615093,0,-2.7293744587231434,0.5533950882382366,-0.4227607030660596,0,0.5138330239133385,-1.4163732978592798,0.2063198133320174,0,2.491725505889001,0.075190388225295,0.4507420479744581,0,2.3078542532850177,0.6893240665715069,0.5779396524358978,0,0.2129349853893942,-1.476977484334323,-0.1829609619539524,0,2.3237897419007094,-0.2074438292742833,0.6326768460639367,0,2.345759495276201,-0.4173580359118117,0.1302359828226868,0,-0.9200253778450802,1.4060467486807462,0.7111470680361383,0,-2.095493980386415,0.1879606478975997,0.3821563649513009,0,-2.555282010018765,-0.4434666608836977,0.0787136303263696,0,-0.7589149357960249,1.1758774063043955,-1.2936039357554932,0,-1.651775544878472
425,425,3.699999999999847,0.1968514266670443,0.2910969906837345,0,-2.752998946533993,0.551674035220048,-0.4329278830065073,0,0.4919143352512397,-1.4155314060483402,0.2124060140212722,0,2.4761596048581613,0.0768417867020502,0.4006059818326858,0,2.283054779355568,0.6917485042376479,0.6156183016462303,0,0.1662407825360807,-1.4778232422420865,-0.2213876420443836,0,2.3138534565424327,-0.2047143422773548,0.6988047077585857,0,2.367381837407171,-0.416813348901855,0.1380864194704859,0,-0.905991103579326,1.408823996417635,0.6887888443995589,0,-2.1067471735471983,0.1896875784213543,0.4480332998695466,0,-2.5926201716215305,-0.4433401273014461,0.0168955775602254,0,-0.7172133566903843,1.1708391408265413,-1.248000863430489,0,-1.6550937292108725
426,426,3.7039999999998474,0.1980360044634186,0.2976626934836058,0,-2.751985415783872,0.5499883894298639,-0.4178750358334623,0,0.5099690138819623,-1.414741109977934,0.1928068895551388,0,2.48689170549489,0.0784640671059591,0.4071121250675691,0,2.28155652334848,0.6941788725445085,0.6053402821826123,0,0.1632281434354253,-1.478706835128926,-0.2206595268283625,0,2.3049973786438,-0.2019581404558859,0.6862737364637856,0,2.3430882233711565,-0.4162657280295698,0.136534952641354,0,-0.9237336461394288,1.4115370927010584,0.6748957106838479,0,-2.1191376621716653,0.1914156925982481,0.4272710998487475,0,-2.5978998349356024,-0.4431559532580742,0.0545369791051904,0,-0.7135850824252087,1.1657752285096974,-1.2719630757316087,0,-1.6356863810292304
427,427,3.707999999999846,0.1992420822407786,0.3026526766924697,0,-2.753359349120403,0.5483599054469821,-0.4038182225881728,0,0.5248727863340611,-1.414024817251229,0.1746690120420274,0,2.495649328357953,0.0801084712353538,0.4123225055156615,0,2.277901524401661,0.6965809506909808,0.5992385979957857,0,0.1570072194426784,-1.4795873785141345,-0.2199326260695198,0,2.296244570720109,-0.1992456525368262,0.6758615604865077,0,2.3226518295341427,-0.4157267290506518,0.1341964742519412,0,-0.9387527297298808,1.414195948928286,0.6614464901086147,0,-2.131101043174997,0.1930724281292436,0.4103259702565678,0,-2.605002685073217,-0.442863197787094,0.0786252818629655,0,-0.7073317322888008,1.1606255763632165,-1.2925398990788728,0,-1.618177005984214
428,428,3.7119999999998456,0.2003527539011141,0.2802042533499665,0,-2.764564583972589,0.54673386834421,-0.4027662854178531,0,0.5226949270520413,-1.4133196423558811,0.172178233460983,0,2.493279629552241,0.0816708061246662,0.393105426359126,0,2.2647536263633103,0.6990416147566233,0.6135101792036488,0,0.1320306064133166,-1.4805374510639726,-0.2373077995319527,0,2.2868022833258284,-0.1964317095508894,0.6995940029659995,0,2.321305149972843,-0.4151779894225454,0.1362128076309243,0,-0.9405564911201264,1.4167850587859394,0.6442308941910503,0,-2.1428895971751007,0.194819368901975,0.4311832327144126,0,-2.6264805683692387,-0.4426519729725119,0.0602379662617778,0,-0.6843122150323635,1.1555284114256386,-1.2797145048514416,0,-1.6098337731006938
429,429,3.715999999999845,0.2014320180721981,0.2562649571252256,0,-2.775166458717478,0.5451343199402843,-0.4036917250642818,0,0.5214925112472782,-1.4126475883975769,0.1716070528077174,0,2.49127060018704,0.0832089797967692,0.3727120077088141,0,2.2518176641819982,0.7015136194776775,0.6264027154410279,0,0.1081191551136173,-1.481517407336087,-0.2535922124212832,0,2.277519348365665,-0.1935961928621224,0.7246479982039118,0,2.3187146954066984,-0.4146295708256863,0.139250568368549,0,-0.943000201511532,1.4193142927145583,0.6269858862420885,0,-2.15432592594263,0.196569518666373,0.4534432443518147,0,-2.647190721942143,-0.4424251910311945,0.040688317755209,0,-0.6621071746715734,1.1504165009769198,-1.266330900404859,0,-1.6010198154991313
430,430,3.7199999999998448,0.2024842731431894,0.2650977509785271,0,-2.774068090738248,0.5435579879059588,-0.3911672263129027,0,0.5400650896015686,-1.4120024748445803,0.157959249423304,0,2.502421558826996,0.0847272937070357,0.3816845408580933,0,2.2505005893469354,0.7039876541202692,0.6162526956828005,0,0.1057034444538011,-1.4825220281892553,-0.2502916811327554,0,2.269105659402573,-0.1907451459669973,0.7093506579102732,0,2.293832760819529,-0.4140797862048528,0.1368996899935484,0,-0.9608264249090503,1.4217844759852998,0.6145265919994445,0,-2.1661251159014263,0.1983158672078067,0.4315763632821258,0,-2.651855255750369,-0.4421674050709343,0.0713772276167239,0,-0.659197920100901,1.145284651424192,-1.2884869578022868,0,-1.5818031302529652
431,431,3.723999999999844,0.2034521667345478,0.2454104379463419,0,-2.7836589971014782,0.5419776511030937,-0.3916063033787748,0,0.5401714698918646,-1.411351073552637,0.1596289210595724,0,2.501612999459501,0.0861750721908443,0.3653281008792401,0,2.238812528621977,0.7065076321136718,0.6275712060315878,0,0.0831756049766404,-1.483587011321994,-0.2653729631880238,0,2.2599004650759507,-0.1878081201383148,0.7292555833455048,0,2.289624804693116,-0.4135207809742077,0.138709762961137,0,-0.9644351935635668,1.4241892111061367,0.5984439527701869,0,-2.1779190596618045,0.2001378635457249,0.4488898985860907,0,-2.6721158741154896,-0.4419771050716294,0.0560731331063882,0,-0.6379206045505349,1.140205650345844,-1.2755517129324196,0,-1.5720807633765217
432,432,3.727999999999844,0.2044620670762679,0.2545830651917241,0,-2.78340946785734,0.5404472170231854,-0.3798844556075705,0,0.5579814292861237,-1.4107488668239738,0.1476318763117239,0,2.5122871221551035,0.0876650180474294,0.3746743188203638,0,2.2368792531529498,0.7089886520660291,0.6181652594834147,0,0.0800266193881193,-1.4846350748556134,-0.2608725621090962,0,2.2517623087360152,-0.1849397477276128,0.7136049559370952,0,2.2658568704629967,-0.4129744730267934,0.1359306032564636,0,-0.9814858339301856,1.426548235327414,0.5869830693777942,0,-2.189364757428088,0.2018674951064795,0.4275138787770683,0,-2.6772086021371724,-0.4416731745471247,0.0817923378610544,0,-0.6344289220567332,1.1350403457730154,-1.2965532622814389,0,-1.5535687630822963
433,433,3.731999999999843,0.2053263307040055,0.20354431576273,0,-2.8036477565311317,0.5388818364609508,-0.395266108248864,0,0.5396370759380472,-1.4101043266977455,0.1660288449953852,0,2.499254453757672,0.0890306145310651,0.3306377718192503,0,2.214421841087725,0.7115561398504618,0.649838511346522,0,0.0374290608298008,-1.4857756871222854,-0.2936230796239772,0,2.2417978486240453,-0.1819120489602592,0.7712837443097278,0,2.2820941456438324,-0.4124092885886358,0.1430481723321049,0,-0.9710642819376164,1.4288367507313766,0.5672837310610834,0,-2.200989138535168,0.2037555228919276,0.4866434555031384,0,-2.7129911173968018,-0.4415394773379431,0.0184301947050763,0,-0.594428260687659,1.130004117663065,-1.2464337500824194,0,-1.5530051425644518
434,434,3.735999999999843,0.2061849393759786,0.2180120512738996,0,-2.799723777291111,0.5373376020099001,-0.3832922640643007,0,0.5631014636947738,-1.4094718471601912,0.1555522206198224,0,2.513574592443745,0.0903964492751371,0.344784977443175,0,2.216182835708598,0.7141072466911378,0.634213209411609,0,0.040014391711775,-1.48692898934335,-0.286491337642111,0,2.234095635740524,-0.1788954163008621,0.7491278651513693,0,2.2518336060393493,-0.411844968251258,0.1404921779920735,0,-0.9924074616740156,1.431073641671705,0.5566567393523199,0,-2.2125127559279045,0.2056128757357094,0.4576551906056401,0,-2.714532369969022,-0.441339095651533,0.0593337431101766,0,-0.595949887642905,1.1249404143231547,-1.2723899674253825,0,-1.531963014610547
435,435,3.7399999999998426,0.207093333398038,0.2298230742030096,0,-2.799279845282966,0.5358400524207615,-0.3716986110371758,0,0.5818201068524607,-1.4088813130121025,0.1450688944555929,0,2.5249258016998177,0.0918115843420004,0.3565328284617924,0,2.2148482960039337,0.7166114811341953,0.6236947626654072,0,0.037871160145563,-1.488054594231649,-0.2796985043344627,0,2.226381982617891,-0.1759570096862472,0.7303888303857312,0,2.227138196355124,-0.4112937758454921,0.136982824254215,0,-1.010043436919305,1.4332702475068468,0.5467650031135687,0,-2.223708261282159,0.2073697615885199,0.4337289846562739,0,-2.719014044628746,-0.4410216343307517,0.0852083849526779,0,-0.593533917193326,1.1197851166523745,-1.2942513102094455,0,-1.5134455397511086
436,436,3.743999999999842,0.2079824797495,0.2099225284925377,0,-2.8105407222902,0.5343607865774946,-0.3737711091106176,0,0.5805862081919346,-1.4083038919136417,0.1488608207945665,0,2.523111920032423,0.0932147552634475,0.3402027704521675,0,2.201601051924791,0.7191206035170479,0.6348258746082276,0,0.0142659304117295,-1.489189038800355,-0.2906390294787334,0,2.2177288880004773,-0.1730135937759156,0.7497595922803486,0,2.2247360027838057,-0.4107474540506413,0.1382261568723577,0,-1.012560116380118,1.4354204349229247,0.5331926587290942,0,-2.2347751762211088,0.2091203516579042,0.4520758767494461,0,-2.739775839542182,-0.4407129894419752,0.0602817971313483,0,-0.5710000531149236,1.114620420826467,-1.279023381857401,0,-1.5045200053684968
437,437,3.7479999999998417,0.2087413222149383,0.1941971534390545,0,-2.8189550540462016,0.5328472025978719,-0.375111597501831,0,0.5833324070079843,-1.4076781980529294,0.1539814617180952,0,2.524020321307136,0.0945080113955841,0.3276246154096306,0,2.19127814429092,0.7217003894665656,0.6415838894345938,0,-0.0054672017643247,-1.4904027245567095,-0.3015851735908447,0,2.209212641917748,-0.1699320595212922,0.764138741714458,0,2.2177440562967066,-0.410184960152886,0.139465687672537,0,-1.0181492830246883,1.4375082779577169,0.5198945224286589,0,-2.246276756370265,0.2110084521969578,0.4642741786083139,0,-2.7585783125107506,-0.4405500332806403,0.0507167916306346,0,-0.5516485848887739,1.1095804763612436,-1.2662206773946114,0,-1.4936216523469088
438,438,3.751999999999841,0.2095582416734291,0.2072484507382089,0,-2.8181139123898538,0.5313811980399985,-0.3639111527369483,0,0.6033595575564258,-1.4070908083591762,0.1445269608421511,0,2.536086330340528,0.0958575890121603,0.3403849969319314,0,2.19047794700893,0.7242280347640643,0.6290783310097152,0,-0.0062358823731473,-1.491584726110957,-0.293470479696313,0,2.2020042871541503,-0.1669383645992419,0.7438355141877925,0,2.191786742183589,-0.4096376139979799,0.136042666400132,0,-1.0365779554574597,1.439561382384676,0.5111740805732015,0,-2.257035778768213,0.2127869915705154,0.4387697940965363,0,-2.7620276961229906,-0.440254600774588,0.0806052035751703,0,-0.550431017426318,1.1044483367644509,-1.2885870362153868,0,-1.4750349833048702
439,439,3.755999999999841,0.2103078813503351,0.1916077312461403,0,-2.827803039386744,0.5299081977753605,-0.3650548261321116,0,0.6045629185631495,-1.4064844718601175,0.1491641311963248,0,2.5360080772091047,0.0971529989621445,0.3278876644587959,0,2.178955289968055,0.7267869603123325,0.6368629752543786,0,-0.0273579683372444,-1.4928050057919084,-0.3031521529479703,0,2.193593273416434,-0.1638832458791153,0.7578892215548646,0,2.1865828651336656,-0.4090861965117564,0.1365989372845028,0,-1.0410190161175168,1.4415646658742345,0.4989691341975985,0,-2.268276474503886,0.2146215709963093,0.4514740093490225,0,-2.7815887014432743,-0.4400263889895958,0.0653000777975827,0,-0.5298292540581493,1.0993716347432445,-1.2749284434586432,0,-1.4648925833055184
440,440,3.75999999999984,0.2110522904076257,0.1742449489983101,0,-2.837475806452051,0.5284549030276664,-0.3673775227125758,0,0.6061799055046083,-1.4058875847291343,0.1540088143036738,0,2.5358974950613207,0.0984487682034524,0.3138522418500933,0,2.167154440375864,0.7293359101940641,0.6436842045709793,0,-0.047937351823976,-1.4940266834642375,-0.3118558472922204,0,2.185418420202666,-0.1608410845073292,0.7735454709458194,0,2.181009372142147,-0.4085407912962324,0.1380443834787187,0,-1.0456104141647864,1.4435280314745078,0.4868407579842997,0,-2.279060546009304,0.2164309068813387,0.4658228407636694,0,-2.800673125876945,-0.4397716136856307,0.0484686259449966,0,-0.5096568382020699,1.0942791138508916,-1.2610250381995087,0,-1.4547282955620764
441,441,3.76399999999984,0.2117320803263169,0.1582468063465448,0,-2.8460002455864637,0.526992694612149,-0.3696788266116134,0,0.6096168249164203,-1.405269859166371,0.1594278318699002,0,2.5369595131810185,0.0996926238051296,0.3010241677862184,0,2.1566705215924404,0.7319054777401116,0.6484107394666926,0,-0.0665871296820903,-1.4952815033850944,-0.3200801213020643,0,2.1774475876464483,-0.1577424078864425,0.7874128533768392,0,2.1732196018399894,-0.4079891493559996,0.1396738248632367,0,-1.0517029888102376,1.4454435327356454,0.4749021881882687,0,-2.2898977964333347,0.2182903183281058,0.478021356009896,0,-2.8186083955273467,-0.4395652675419151,0.0374040887453263,0,-0.4911126133327251,1.0892382538694831,-1.2481306800834566,0,-1.4437618674796668
442,442,3.76799999999984,0.2124136775345571,0.1740691574088318,0,-2.8440889327834338,0.5255493039647283,-0.3581997903514842,0,0.6320249189077138,-1.4046591217830435,0.1504747590575233,0,2.5504742512392373,0.1009428261928397,0.3160825958169519,0,2.157192352810276,0.7344523048161663,0.6332382684400807,0,-0.0648798587999067,-1.4965321407620245,-0.3101829822005207,0,2.17088278616185,-0.1546659093316621,0.7637348721502608,0,2.1448285279942683,-0.4074416552057404,0.1360328968017306,0,-1.071701252744608,1.4473207622394078,0.4675329243280634,0,-2.300173980818534,0.2201135858556655,0.449160582951884,0,-2.820369196060373,-0.4393034710773885,0.0736213055738748,0,-0.4923008622353658,1.0841727206405116,-1.2723991333740503,0,-1.4248475806628649
443,443,3.771999999999839,0.2130916498376426,0.1581568632111626,0,-2.854135972290766,0.5241249970914289,-0.3598874637513494,0,0.6334382132423296,-1.4040576156386972,0.154983399899397,0,2.550300655048975,0.1021945251603072,0.3033147115035087,0,2.1452529304762047,0.7369867586061494,0.6397769470188396,0,-0.0854959835162719,-1.4977782447631522,-0.3174691110602287,0,2.162908256295229,-0.1516055799708852,0.7772813577521861,0,2.139507498208761,-0.4069009230451052,0.1366330097655541,0,-1.0761395097688051,1.4491619247147445,0.4566235185556503,0,-2.310828250806737,0.2219104022412137,0.4620195626364852,0,-2.8395514704610347,-0.4390201666395245,0.0555542943700702,0,-0.4718530341333372,1.0790912256195706,-1.2582680448026833,0,-1.4147575240461518
444,444,3.775999999999839,0.2136550483971269,0.1460668670770809,0,-2.8619397054521483,0.522668967633656,-0.3606750478100131,0,0.6381168861634153,-1.403407143654705,0.160269620739089,0,2.5523854865992663,0.1033506462186154,0.2939114421103682,0,2.135902645607118,0.7395739828717728,0.6428883536729,0,-0.1028810264343298,-1.4990877523649728,-0.3248732669049547,0,2.155119805809059,-0.148431577786675,0.7863753385180704,0,2.1303554232978827,-0.4063473506268015,0.1371205148339479,0,-1.083186614363627,1.450951537079629,0.4459175357098698,0,-2.3218095340342098,0.2238225790819705,0.4695829572667017,0,-2.8569602487429213,-0.4388621001605834,0.0503638836013804,0,-0.4542278305015463,1.074132539842667,-1.2462963895656691,0,-1.4032314844459597
445,445,3.779999999999838,0.2142876311843461,0.1617862819899039,0,-2.8610457573972035,0.5212617130969497,-0.3491519453682974,0,0.6594523095739521,-1.4027942474499118,0.1509166293104366,0,2.56510992007709,0.1045717405882288,0.3087471413117423,0,2.13553890192205,0.7421012632881407,0.6285411158004053,0,-0.1021002577935289,-1.5003555871792884,-0.3143442192223564,0,2.148829083077384,-0.1453591424452153,0.7627256745729556,0,2.1033204123512323,-0.4058111976527866,0.1331104220645138,0,-1.1021323200523456,1.4527156957114262,0.4394924797358414,0,-2.331583379806009,0.2256143550346047,0.4414602070337701,0,-2.8591933616273573,-0.4385607422794499,0.0826121829684807,0,-0.4546330399827723,1.0690767982142395,-1.2697218000817072,0,-1.3852574155522936
446,446,3.7839999999998377,0.2149174985958887,0.1465429957270216,0,-2.8715743840868466,0.519874431582293,-0.3504007359537402,0,0.6603385789832789,-1.402192966417087,0.1546007664442986,0,2.5645496051998453,0.1057947273859991,0.2965041748580083,0,2.123027791362665,0.7446164435532074,0.6345955255719773,0,-0.1228944061995042,-1.5016153969842156,-0.3204172749511231,0,2.1410242509791844,-0.1423052601695812,0.7749724297294361,0,2.0985213934863043,-0.4052832450664267,0.1332788295550066,0,-1.1062064709396642,1.454447567502237,0.4295900826194876,0,-2.3419258267392205,0.2273795186276102,0.4535062140776771,0,-2.878549544567192,-0.438247134402119,0.0631523461970588,0,-0.433806942704584,1.064007734192797,-1.2552094524107538,0,-1.3753625347491938
447,447,3.787999999999837,0.2154366623478883,0.134811635218025,0,-2.879856363943928,0.5184578725959271,-0.3508605730625063,0,0.6646536466985417,-1.4015469617522456,0.1590901363567095,0,2.566280365747774,0.1069253333174992,0.2873112046897909,0,2.1130567661251884,0.7471804664278304,0.6372310450572944,0,-0.1404537139055191,-1.502932593459408,-0.3267421515393893,0,2.1334478284956524,-0.1391449947660072,0.7831318170840045,0,2.089900161767953,-0.4047442744121861,0.1334595805435124,0,-1.1127953790157863,1.4561319713931795,0.4197789205103129,0,-2.352493895635542,0.2292545322496513,0.4606270917791537,0,-2.895963913682676,-0.4380608122219533,0.0567894335265052,0,-0.4158112287771545,1.0590622879444678,-1.242652090311683,0,-1.3641108432852491
448,448,3.791999999999837,0.2160218854330148,0.1497630691062881,0,-2.879803967761478,0.5170892538813834,-0.3395397822691759,0,0.6851121284529859,-1.4009393735291866,0.1495468021969147,0,2.5782825884124687,0.108117378587259,0.3012773718383232,0,2.111901847127643,0.7496862983119148,0.6232660990892913,0,-0.1403706566881132,-1.5042075457627542,-0.3161093175539007,0,2.1274313702137984,-0.1360834772417216,0.7601475922755522,0,2.063908244319137,-0.4042228204469028,0.1294313518377338,0,-1.130910522885894,1.45779340606429,0.4139534332133285,0,-2.3617398810164043,0.2310141030923226,0.4336834999989628,0,-2.898433763829198,-0.4377396634474577,0.0871238011463459,0,-0.415626233468418,1.0540253246543905,-1.26466777528868,0,-1.3469803363402664
449,449,3.795999999999837,0.2164949947204679,0.1080548011221518,0,-2.898522013928834,0.5156919845332141,-0.3526548152517433,0,0.6701899171546054,-1.400289695070844,0.1669858646129715,0,2.567513576501603,0.1092157558637636,0.2659813542394496,0,2.090592774957704,0.7522422796866475,0.6443222356651896,0,-0.1780852346551479,-1.5055370726612431,-0.3381366454751595,0,2.118336144513416,-0.132916218553584,0.802343570858422,0,2.075984242616351,-0.4036916502163648,0.1339078966320316,0,-1.1237204636699585,1.4594096383868602,0.4008260980917586,0,-2.3730213404272416,0.2328852319484717,0.4790270804394311,0,-2.932365696083101,-0.4375609576188896,0.0315494260032844,0,-0.3771215895603763,1.0491169239938891,-1.2144994806384648,0,-1.3427175647081526
450,450,3.799999999999836,0.2169815296526691,0.1257349860129149,0,-2.896395463952371,0.514317324978764,-0.3409747794272642,0,0.6942448801575823,-1.3996503761852572,0.1574838354054972,0,2.581670355536274,0.110329373754516,0.2822056001772333,0,2.0915752573657165,0.7547653161780262,0.6267005830628848,0,-0.1743691512016723,-1.5068544059635716,-0.3264085850903318,0,2.1128285623550203,-0.1297880501964796,0.7760129736639116,0,2.046099472910361,-0.4031671545417339,0.1302928421775092,0,-1.1443048256912336,1.4609958725646657,0.3952003698883355,0,-2.381873175623276,0.2347063215401516,0.4481306172562253,0,-2.932232135933217,-0.4373098301642005,0.0718727368851011,0,-0.3806309883193789,1.044183486066971,-1.23953766591909,0,-1.3247019937551412
451,451,3.803999999999836,0.2174739744833536,0.1128765296219399,0,-2.9057516345178773,0.5129644029942674,-0.3415938527210704,0,0.6972903841369055,-1.3990243811170435,0.1605576952422781,0,2.5823446341073626,0.1114515442412127,0.2719000491105717,0,2.080309634384979,0.7572640187364137,0.629471638911259,0,-0.1926126070330241,-1.5081575754988024,-0.3306442476241308,0,2.105506001360987,-0.126691355540426,0.7844870831147074,0,2.038855107866728,-0.4026506957134012,0.1303378142338442,0,-1.1498607267981622,1.4625534607798722,0.3862947440074769,0,-2.3917209531015,0.2364883457354274,0.4565891747290558,0,-2.9499049820263568,-0.4370223474488057,0.0579822610797103,0,-0.3617761297046333,1.0392319660327314,-1.2259614212817955,0,-1.3140434855667855
