t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,qdd_fl1,qdd_fl2,qdd_fl3,qdd_fr1,qdd_fr2,qdd_fr3,qdd_bl1,qdd_bl2,qdd_bl3,qdd_br1,qdd_br2,qdd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,,,,,,,,,,,,,,,,,,,
2.44,0.166060429195473,-0.525308404485731,1.15745604059623,-0.166052492836898,-0.525309957561469,1.15745728509922,-0.166047878671235,0.542208494822825,-1.15972958468397,0.166038174209753,0.542211471109105,-1.15973389270427,8.14756116483299E-06,-8.93988380664723E-05,0.000129807435869,-6.8543578089475E-06,-8.96802969418788E-05,0.000130112638608,-4.56154565256385E-06,5.99242769590092E-05,-6.45911961191817E-05,3.01350787765389E-06,6.04113184465404E-05,-6.53376238597049E-05,-9.95065056486055E-06,2.95284695539522E-05,-0.000156898098794,8.74332420153223E-06,2.97523740755423E-05,-0.000157042679348,8.72264882900709E-06,-2.01908245571758E-05,0.000135017366574,-7.23174287031725E-06,-2.06425886517536E-05,0.000135653112466,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4425,0.16606044940873,-0.525308627521415,1.15745636266067,-0.166052509836029,-0.525310181297299,1.1574576079244,-0.166047889938643,0.542208644318008,-1.15972974404972,0.166038181630384,0.542211621814825,-1.15973405392615,8.12264450805622E-06,-8.93250099928462E-05,0.000129414561161,-6.83246380272128E-06,-8.96059083745987E-05,0.00012971940219,-4.53969948725477E-06,5.98737931272099E-05,-6.42530300822227E-05,2.99539441668825E-06,6.03597035860396E-05,-6.49978662851135E-05,-9.93997794781568E-06,2.95266333346234E-05,-0.000156730275899,8.73380708503602E-06,2.97503428114034E-05,-0.000156874787787,8.71210607108677E-06,-2.01890214092075E-05,0.000134851364115,-7.22264993265471E-06,-2.06403543799186E-05,0.00013548653171,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.445,0.166060469559863,-0.525308850372558,1.15745668374554,-0.166052526780574,-0.525310404847189,1.15745792976912,-0.1660479011516,0.542208793687009,-1.15972990257265,0.166038189005874,0.542211772391544,-1.15973421430123,8.09775454249855E-06,-8.92511865264703E-05,0.000129022106161,-6.81059359711002E-06,-8.95315249033258E-05,0.000129326585652,-4.5178796883439E-06,5.98233138135448E-05,-6.39152791847477E-05,2.97730369435316E-06,6.03080943236554E-05,-6.46585253010754E-05,-9.92930786942721E-06,2.95248015709185E-05,-0.000156562493085,8.72429210530976E-06,2.97483162369353E-05,-0.000156706936652,8.70156576695062E-06,-2.01872211518166E-05,0.000134685397816,-7.21355878319977E-06,-2.06381233858096E-05,0.000135319988059,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4475,0.166060489648937,-0.525309073039171,1.15745700385189,-0.166052543670592,-0.525310628211152,1.15745825063441,-0.166047912310173,0.54220894292984,-1.15973006025379,0.16603819633628,0.542211922839274,-1.15973437383057,8.07289126169596E-06,-8.91773676562104E-05,0.000128630070767,-6.78874718691367E-06,-8.94571465161406E-05,0.000128934188894,-4.49608624947048E-06,5.97728390112189E-05,-6.35779433380542E-05,2.95923570649264E-06,6.02564906510842E-05,-6.43196008151878E-05,-9.91864028273455E-06,2.95229742648727E-05,-0.000156394750461,8.71477931910171E-06,2.97462942739383E-05,-0.000156539125988,8.69102782608197E-06,-2.01854239576458E-05,0.000134519468356,-7.20446954776559E-06,-2.06358956257849E-05,0.000135153481655,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.45,0.16606050967602,-0.525309295521265,1.15745732298078,-0.166052560506143,-0.525310851389201,1.15745857052134,-0.166047923414426,0.542209092046512,-1.15973021709419,0.166038203621657,0.54221207315803,-1.1597345325152,8.04805465918438E-06,-8.91035533709328E-05,0.000128238454881,-6.76692456693218E-06,-8.93827732011233E-05,0.000128542211814,-4.47431916427378E-06,5.97223687134374E-05,-6.32410224534399E-05,2.94119044895072E-06,6.02048925600228E-05,-6.39810927350483E-05,-9.90797514077712E-06,2.95211514185212E-05,-0.000156227048137,8.70526878316014E-06,2.97442768442124E-05,-0.000156371355843,8.68049215796418E-06,-2.01836299993374E-05,0.000134353576414,-7.19538235216532E-06,-2.06336710562027E-05,0.000134987012643,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4525,0.166060529641177,-0.525309517818852,1.15745764113325,-0.166052577287286,-0.525311074381348,1.15745888943095,-0.166047934464427,0.542209241037037,-1.15973037309488,0.166038210862063,0.542212223347826,-1.15973469035616,8.02324472857806E-06,-8.90297436595E-05,0.000127847258402,-6.74512573187092E-06,-8.93084049464846E-05,0.000128150654312,-4.4525784265439E-06,5.96719029131179E-05,-6.29045164410708E-05,2.9231679173617E-06,6.01533000422404E-05,-6.36430009680151E-05,-9.89731241177014E-06,2.95193330286899E-05,-0.000156059386161,8.69576053525566E-06,2.9742263885553E-05,-0.000156203626216,8.66995869140353E-06,-2.01818394056503E-05,0.000134187722455,-7.18629729239115E-06,-2.06314496443053E-05,0.000134820581098,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.455,0.166060549544477,-0.525309739931943,1.15745795831035,-0.166052594014081,-0.525311297187606,1.15745920736428,-0.16604794546024,0.542209389901425,-1.1597305282569,0.166038218057555,0.542212373408675,-1.15973484735449,7.99846146380428E-06,-8.89559385107611E-05,0.00012745648123,-6.72335067605692E-06,-8.92340417409565E-05,0.000127759516286,-4.43086403067439E-06,5.96214416020266E-05,-6.25684252065865E-05,2.90516810652116E-06,6.01017130897973E-05,-6.33053254204901E-05,-9.88665212463204E-06,2.95175190713672E-05,-0.000155891764329,8.68625453724837E-06,2.97402553997358E-05,-0.000156035936935,8.65942743249797E-06,-2.01800521298073E-05,0.000134021906097,-7.17721434515121E-06,-2.06292314008711E-05,0.000134654186819,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4575,0.166060569385985,-0.52530996186055,1.15745827451312,-0.166052610686586,-0.525311519807988,1.15745952432239,-0.166047956401932,0.542209538639688,-1.15973068258128,0.16603822520819,0.542212523340591,-1.15973500351123,7.97370485886861E-06,-8.88821379135617E-05,0.000127066123263,-6.70159939372265E-06,-8.91596835734012E-05,0.000127368797634,-4.40917597120966E-06,5.95709847716424E-05,-6.2232748654495E-05,2.88719101101499E-06,6.00501316948264E-05,-6.2968065998636E-05,-9.87599432345709E-06,2.95157095173321E-05,-0.000155724182376,8.6767507320207E-06,2.97382514045316E-05,-0.00015586828778,8.64889840666839E-06,-2.01782680811476E-05,0.000133856126741,-7.16813345733267E-06,-2.06270163475625E-05,0.000134487829541,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.46,0.166060589165769,-0.525310183604683,1.15745858974262,-0.166052627304862,-0.525311742242505,1.15745984030632,-0.166047967289569,0.542209687251837,-1.15973083606906,0.166038232314023,0.542212673143589,-1.15973515882742,7.94897490777661E-06,-8.88083418567476E-05,0.0001266761844,-6.67987187910058E-06,-8.90853304326812E-05,0.000126978498256,-4.38751424269414E-06,5.95205324134441E-05,-6.18974866893043E-05,2.86923662542906E-06,5.99985558494608E-05,-6.26312226086158E-05,-9.86533905233955E-06,2.95139043373638E-05,-0.000155556640038,8.66724906245509E-06,2.97362519177113E-05,-0.000155700678533,8.63837163933567E-06,-2.01764871690102E-05,0.000133690383791,-7.15905457582267E-06,-2.0624804506042E-05,0.000134321508995,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4625,0.166060608883894,-0.525310405164355,1.1574589039999,-0.166052643868967,-0.525311964491171,1.15746015531713,-0.166047978123215,0.542209835737882,-1.15973098872127,0.166038239375113,0.542212822817681,-1.15973531330411,7.92427160446036E-06,-8.87345503292131E-05,0.000126286664541,-6.65816812651836E-06,-8.90109823076291E-05,0.00012658861805,-4.36587883962986E-06,5.94700845190613E-05,-6.15626392165175E-05,2.85130494443779E-06,5.99469855457974E-05,-6.2294795157038E-05,-9.85468633711335E-06,2.95121035262528E-05,-0.000155389137174,8.65774949447487E-06,2.97342569605991E-05,-0.000155533109045,8.62784715870453E-06,-2.01747093086551E-05,0.000133524676792,-7.14997765214845E-06,-2.0622595899628E-05,0.000134155224977,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.465,0.166060628540427,-0.525310626539576,1.15745921728599,-0.166052660378962,-0.525312186553998,1.15746046935585,-0.166047988902938,0.542209984097836,-1.15973114053896,0.166038246391515,0.542212972362883,-1.15973546694232,7.89959494255796E-06,-8.86607633200474E-05,0.000125897563587,-6.63648813068444E-06,-8.89366391869591E-05,0.000126199156917,-4.34426975634941E-06,5.94196410807285E-05,-6.1228206145618E-05,2.83339596306965E-06,5.98954207757886E-05,-6.19587835522954E-05,-9.84403613057123E-06,2.95103071748361E-05,-0.000155221674141,8.64825208616693E-06,2.97322665687325E-05,-0.000155365579434,8.61732500411495E-06,-2.01729344390252E-05,0.000133359005862,-7.14090265639768E-06,-2.06203905582636E-05,0.000133988977541,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4675,0.166060648135435,-0.525310847730358,1.15745952960194,-0.166052676834905,-0.525312408430998,1.15746078242354,-0.166047999628802,0.542210132331709,-1.15973129152315,0.166038253363286,0.542213121779206,-1.15973561974311,7.87494491563404E-06,-8.85869808183884E-05,0.000125508881439,-6.61483188640244E-06,-8.88623010593559E-05,0.000125810114756,-4.32268698714298E-06,5.93692020908309E-05,-6.08941873870842E-05,2.81550967644166E-06,5.98438615313508E-05,-6.16231877032264E-05,-9.83338836724559E-06,2.95085153979623E-05,-0.000155054251421,8.63875691865904E-06,2.97302807812024E-05,-0.00015519808989,8.60680521769075E-06,-2.01711625049846E-05,0.00013319337126,-7.1318295632981E-06,-2.06181885135477E-05,0.000133822766803,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.47,0.166060667668984,-0.525311068736711,1.1574598409488,-0.166052693236856,-0.525312630122184,1.15746109452124,-0.166048010300874,0.542210280439512,-1.15973144167489,0.166038260290484,0.542213271066667,-1.1597357717075,7.85032151725322E-06,-8.8513202813374E-05,0.000125120618,-6.59319938847603E-06,-8.87879679135041E-05,0.000125421491471,-4.30113052630078E-06,5.9318767541754E-05,-6.05605828513947E-05,2.79764607967084E-06,5.97923078044004E-05,-6.12880075186696E-05,-9.82274298166885E-06,2.950672831048E-05,-0.000154886869495,8.62926407307896E-06,2.97282996370996E-05,-0.000155030640599,8.59628784155575E-06,-2.01693934513969E-05,0.000133027773245,-7.12275834757747E-06,-2.06159897970792E-05,0.00013365659288,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4725,0.166060687141141,-0.525311289558648,1.15746015132763,-0.166052709584874,-0.525312851627568,1.15746140564999,-0.166048020919219,0.542210428421257,-1.1597315909952,0.166038267173164,0.542213420225277,-1.15973592283654,7.82572474108922E-06,-8.84394292939506E-05,0.000124732773169,-6.57159063157361E-06,-8.87136397380231E-05,0.000125033286959,-4.27960036804282E-06,5.92683374259748E-05,-6.0227392448595E-05,2.7798051679163E-06,5.97407595868011E-05,-6.09532429072689E-05,-9.81209993692896E-06,2.95049459861386E-05,-0.000154719528632,8.61977359200751E-06,2.97263231506356E-05,-0.000154863231644,8.58577289892187E-06,-2.01676272753013E-05,0.000132862212032,-7.11368899433597E-06,-2.06137944229489E-05,0.00013349045585,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.475,0.166060706551973,-0.525311510196179,1.15746046073945,-0.166052725879018,-0.525313072947163,1.15746171581086,-0.166048031483903,0.542210576276953,-1.15973173948512,0.166038274011384,0.542213569255051,-1.15973607313126,7.80115458125225E-06,-8.83656602482991E-05,0.000124345346845,-6.55000560982277E-06,-8.86393165212718E-05,0.000124645501122,-4.25809650630826E-06,5.92179117363383E-05,-5.98946160869994E-05,2.76198693650567E-06,5.96892168702059E-05,-6.06188937768892E-05,-9.80145931033599E-06,2.95031683342919E-05,-0.000154552228235,8.61028536383768E-06,2.97243512365043E-05,-0.000154695862682,8.57526033735348E-06,-2.01658641824373E-05,0.000132696687651,-7.10462153016345E-06,-2.06116023352136E-05,0.000133324355638,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4775,0.166060725901545,-0.525311730649314,1.15746076918533,-0.166052742119348,-0.525313294080981,1.15746202500487,-0.166048041994991,0.542210724006613,-1.15973188714569,0.1660382808052,0.542213718156003,-1.15973622259271,7.77661103196158E-06,-8.82918956644087E-05,0.000123958338925,-6.52844431721586E-06,-8.85649982515439E-05,0.000124258133858,-4.23661893496607E-06,5.91674904657811E-05,-5.95622536744889E-05,2.74419138080868E-06,5.96376796462153E-05,-6.02849600352008E-05,-9.79082120775555E-06,2.95013952231945E-05,-0.000154384967496,8.60079923841549E-06,2.97223837845203E-05,-0.000154528533266,8.56475008550304E-06,-2.01641044307197E-05,0.000132531200087,-7.09555599202221E-06,-2.06094134604219E-05,0.000133158292128,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.48,0.166060745189925,-0.525311950918067,1.1574610766663,-0.166052758305923,-0.525313515029033,1.15746233323309,-0.16604805245255,0.542210871610248,-1.15973203397794,0.166038287554669,0.542213866928146,-1.15973637122191,7.75209408743653E-06,-8.82181355302692E-05,0.000123571749305,-6.50690674774524E-06,-8.84906849171331E-05,0.000123871185065,-4.21516764788522E-06,5.911707360724E-05,-5.92303051189449E-05,2.72641849619506E-06,5.95861479064296E-05,-5.9951441589874E-05,-9.78018573505324E-06,2.94996265211012E-05,-0.000154217745603,8.59131506558697E-06,2.97204206844981E-05,-0.000154361242949,8.55424207202304E-06,-2.01623482780633E-05,0.000132365749323,-7.08649241687454E-06,-2.06072277251224E-05,0.000132992265208,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4825,0.166060764417178,-0.525312171002446,1.15746138318341,-0.166052774438803,-0.525313735791334,1.15746264049654,-0.166048062856645,0.542211019087868,-1.1597321799829,0.166038294259847,0.542214015571493,-1.15973651901992,7.72760374171994E-06,-8.81443798340892E-05,0.000123185577883,-6.48539289565354E-06,-8.84163765065167E-05,0.000123484654643,-4.1937426390536E-06,5.90666611532218E-05,-5.88987703282746E-05,2.70866827797294E-06,5.95346216425716E-05,-5.96183383487698E-05,-9.76955295542354E-06,2.94978621336222E-05,-0.000154050562008,8.5818327517381E-06,2.97184618760312E-05,-0.000154193991445,8.54373624602717E-06,-2.01605958725665E-05,0.0001322003353,-7.07743083019188E-06,-2.06050450798321E-05,0.000132826274759,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.485,0.166060783583372,-0.525312390902464,1.1574616887377,-0.166052790518046,-0.525313956367893,1.15746294679628,-0.166048073207342,0.542211166439484,-1.15973232516161,0.166038300920791,0.54221416408606,-1.15973666598776,7.70313998814889E-06,-8.80706285649561E-05,0.000122799824563,-6.46390275618439E-06,-8.83420730089067E-05,0.000123098542495,-4.17234390293472E-06,5.90162530945139E-05,-5.85676492104884E-05,2.69094072120404E-06,5.94831008468538E-05,-5.92856502205125E-05,-9.7589227613765E-06,2.94961021157904E-05,-0.000153883417204,8.57235242941468E-06,2.97165074978288E-05,-0.00015402677913,8.53323263847395E-06,-2.01588469230623E-05,0.00013203495778,-7.06837121148236E-06,-2.06028655709427E-05,0.000132660320656,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4875,0.166060802688573,-0.525312610618131,1.15746199333022,-0.166052806543712,-0.525314176758725,1.15746325213336,-0.166048083504706,0.542211313665108,-1.15973246951511,0.166038307537558,0.542214312471858,-1.15973681212648,7.67870281988403E-06,-8.79968817121768E-05,0.00012241448925,-6.4424363248317E-06,-8.82677744136987E-05,0.000122712848525,-4.15097143411104E-06,5.89658494214739E-05,-5.82369416736228E-05,2.67323582088846E-06,5.94315855116111E-05,-5.8953377113917E-05,-9.74829500275102E-06,2.94943465599943E-05,-0.000153716311946,8.56287428770245E-06,2.9714557738379E-05,-0.00015385960654,8.52273130078313E-06,-2.01571010285675E-05,0.00013186961648,-7.05931352876329E-06,-2.06006892688147E-05,0.000132494402771,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.49,0.166060821732847,-0.525312830149459,1.15746229696202,-0.166052822515859,-0.525314396963841,1.15746355650881,-0.166048093748803,0.542211460764749,-1.15973261304441,0.166038314110205,0.542214460728902,-1.1597369574371,7.654292230086E-06,-8.79231392650581E-05,0.000122029571849,-6.42099359708937E-06,-8.81934807102881E-05,0.000122327572635,-4.12962522716499E-06,5.89154501244594E-05,-5.79066476257142E-05,2.65555357202632E-06,5.93800756291784E-05,-5.86215189377982E-05,-9.73766952938604E-06,2.94925955586223E-05,-0.000153549246988,8.55339851568715E-06,2.97126127861702E-05,-0.000153692474214,8.51223228437448E-06,-2.01553577880986E-05,0.000131704311116,-7.05025775005197E-06,-2.05985162438083E-05,0.000132328520976,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4925,0.166060840716261,-0.525313049496458,1.15746259963413,-0.166052838434548,-0.525314616983252,1.15746385992369,-0.166048103939698,0.54221160773842,-1.15973275575057,0.166038320638787,0.542214608857206,-1.15973710192068,7.6299082121657E-06,-8.78494012127529E-05,0.000121645072263,-6.39957456813615E-06,-8.81191918877564E-05,0.000121942714729,-4.10830527659333E-06,5.88650551944961E-05,-5.75767669752707E-05,2.63789396967102E-06,5.93285711917733E-05,-5.82900756011844E-05,-9.72704623554976E-06,2.94908491774517E-05,-0.00015338222284,8.54392524629209E-06,2.97106727638118E-05,-0.000153525382493,8.50173562392005E-06,-2.01536169301909E-05,0.000131539041473,-7.04120385231124E-06,-2.05963465554192E-05,0.000132162675199,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.495,0.16606085963888,-0.52531326865914,1.1574629013476,-0.166052854299838,-0.525314836816973,1.15746416237903,-0.166048114077458,0.542211754586131,-1.15973289763461,0.166038327123362,0.542214756856782,-1.15973724557823,7.60555076053513E-06,-8.77756675437982E-05,0.000121260990391,-6.37817923189024E-06,-8.80449079339284E-05,0.000121558274704,-4.08701157654998E-06,5.88146646252833E-05,-5.72472996326862E-05,2.62025700908922E-06,5.92770721911444E-05,-5.79590470139564E-05,-9.71642519322761E-06,2.94891073758155E-05,-0.000153215239031,8.53445438779076E-06,2.97087375303991E-05,-0.000153358330936,8.49124128710118E-06,-2.01518787014536E-05,0.000131373807609,-7.03215184828615E-06,-2.05941802196851E-05,0.000131996865584,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.4975,0.166060878500772,-0.525313487637514,1.15746320210348,-0.166052870111787,-0.525315056465013,1.15746446387588,-0.166048124162147,0.542211901307892,-1.15973303869756,0.166038333563985,0.542214904727644,-1.15973738841081,7.58121986985652E-06,-8.77019382465769E-05,0.00012087732613,-6.35680758195468E-06,-8.79706288363149E-05,0.00012117425246,-4.06574412110321E-06,5.87642784111882E-05,-5.69182455088263E-05,2.60264268560083E-06,5.92255786189229E-05,-5.76284330862082E-05,-9.70580651883429E-06,2.94873700864353E-05,-0.000153048294845,8.52498579229423E-06,2.97068068791484E-05,-0.000153191318906,8.48074922485153E-06,-2.01501434780142E-05,0.000131208609646,-7.02310175966731E-06,-2.05920172417789E-05,0.00013183109233,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.5,0.166060897302002,-0.525313706431592,1.15746350190281,-0.166052885870455,-0.525315275927386,1.15746476441529,-0.166048134193832,0.542212047903715,-1.15973317894046,0.166038339960715,0.542215052469807,-1.15973753041944,7.55691553479214E-06,-8.76282133094719E-05,0.000120494079379,-6.3354596119325E-06,-8.78963545824264E-05,0.000120790647893,-4.04450290432125E-06,5.87138965465784E-05,-5.65896045145567E-05,2.5850509945258E-06,5.91740904667403E-05,-5.72982337280338E-05,-9.69519032878452E-06,2.94856372420327E-05,-0.000152881389567,8.51551931191352E-06,2.97048806032763E-05,-0.000153024345764,8.47025938810475E-06,-2.01484116360007E-05,0.000131043447709,-7.01405360814533E-06,-2.05898576268737E-05,0.000131665355639,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.5025,0.166060916042638,-0.525313925041386,1.15746380074663,-0.166052901575902,-0.525315495204104,1.1574650639983,-0.166048144172577,0.54221219437361,-1.15973331836434,0.166038346313606,0.542215200083283,-1.15973767160516,7.5326377498102E-06,-8.75544927209784E-05,0.000120111250034,-6.31413531567323E-06,-8.78220851601183E-05,0.000120407460904,-4.02328792035413E-06,5.86635190251942E-05,-5.62613765605362E-05,2.56748193114791E-06,5.91226077262191E-05,-5.69684488491943E-05,-9.68457671635741E-06,2.94839087982331E-05,-0.000152714522662,8.50605482564918E-06,2.97029585622971E-05,-0.000152857411059,8.4597717423496E-06,-2.01466834648035E-05,0.000130878321901,-7.00500740799483E-06,-2.05877013729867E-05,0.000131499655634,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.505,0.166060934722745,-0.525314143466904,1.15746409863598,-0.166052917228185,-0.525315714295178,1.15746536262595,-0.166048154098449,0.542212340717589,-1.15973345697022,0.166038352622716,0.542215347568086,-1.15973781196902,7.50838650860285E-06,-8.748077647004E-05,0.000119728838001,-6.29283468801233E-06,-8.77478205586245E-05,0.000120024691395,-4.00209916367897E-06,5.86131458382688E-05,-5.59335615565972E-05,2.54993549060635E-06,5.90711303889475E-05,-5.6639078358119E-05,-9.67396568228966E-06,2.94821848022762E-05,-0.000152547694308,8.49659232005963E-06,2.9701040880917E-05,-0.000152690515083,8.4492863112952E-06,-2.01449589068649E-05,0.000130713232243,-6.9959631438265E-06,-2.05855484495119E-05,0.000131333992147,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
2.5075,0.16606095334239,-0.525314361708159,1.15746439557191,-0.166052932827365,-0.525315933200621,1.15746566029928,-0.166048163971513,0.542212486935661,-1.15973359475916,0.166038358888102,0.542215494924229,-1.15973795151203,7.48416180466817E-06,-8.74070645457125E-05,0.000119346843182,-6.27155772403173E-06,-8.76735607675234E-05,0.00011964233927,-3.98093662885469E-06,5.85627769764081E-05,-5.56061594123652E-05,2.53241166800415E-06,5.90196584465051E-05,-5.63101221629044E-05,-9.66335720418239E-06,2.94804653243054E-05,-0.000152380904866,8.48713180859278E-06,2.96991277501396E-05,-0.000152523658313,8.43880313320575E-06,-2.01432378178903E-05,0.000130548178735,-6.98692079283503E-06,-2.05833988186879E-05,0.000131168364931,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
