,t[s],q_fl1,qd_fl1,Tau_fl1,q_fl2,qd_fl2,Tau_fl2,q_fl3,qd_fl3,Tau_fl3,q_fr1,qd_fr1,Tau_fr1,q_fr2,qd_fr2,Tau_fr2,q_fr3,qd_fr3,Tau_fr3,q_bl1,qd_bl1,Tau_bl1,q_bl2,qd_bl2,Tau_bl2,q_bl3,qd_bl3,Tau_bl3,q_br1,qd_br1,Tau_br1,q_br2,qd_br2,Tau_br2,q_br3,qd_br3,Tau_br3
40,0.1,0,0,0,-1.00164283341368,2.56043134675922,1.51300166195192,2.29890936791485,-2.27228825651097,37.9629959127442,0,0,0,-1.00164283341368,2.56043134675922,1.51300166195192,2.29890936791485,-2.27228825651097,37.9629959127442,0,0,0,1.02225153220656,-2.0559787024642,39.3272695264968,-2.37027332837656,0.051838174292908,40.4192792366783,0,0,0,1.02225153220656,-2.0559787024642,39.3272695264968,-2.37027332837656,0.051838174292908,40.4192792366783
41,0.1025,0,0,0,-0.995108030066455,2.61789552959181,0.733769545438887,2.29259769738759,-2.48628710388368,38.9629959127442,0,0,0,-0.995108030066455,2.61789552959181,0.733769545438887,2.29259769738759,-2.48628710388368,38.9629959127442,0,0,0,1.01710455404493,-2.06851659415701,40.3272695264968,-2.37021242204728,0.02654945863811,41.4192792366783,0,0,0,1.01710455404493,-2.06851659415701,40.3272695264968,-2.37021242204728,0.02654945863811,41.4192792366783
42,0.105,0,0,0,-0.988586489176072,2.62628931679479,0.561287089722973,2.28599755353738,-2.62403843015545,39.9629959127442,0,0,0,-0.988586489176072,2.62628931679479,0.561287089722973,2.28599755353738,-2.62403843015545,39.9629959127442,0,0,0,1.01198038742364,-2.06439660882102,41.3272695264968,-2.37009931963325,0.038745726816135,42.4192792366783,0,0,0,1.01198038742364,-2.06439660882102,41.3272695264968,-2.37009931963325,0.038745726816135,42.4192792366783
43,0.1075,0,0,0,-0.982077569092987,2.61924701714399,0.666537211442226,2.27911740627036,-2.73479094655036,40.9629959127442,0,0,0,-0.982077569092987,2.61924701714399,0.666537211442226,2.27911740627036,-2.73479094655036,40.9629959127442,0,0,0,1.00688799006581,-2.05209258093793,42.3272695264968,-2.36998903315541,0.045992100597029,43.4192792366783,0,0,0,1.00688799006581,-2.05209258093793,42.3272695264968,-2.36998903315541,0.045992100597029,43.4192792366783
44,0.11,0,0,0,-0.975567780767069,2.61835864671356,0.748134105446037,2.27193069871843,-2.85508384027148,41.9629959127442,0,0,0,-0.975567780767069,2.61835864671356,0.748134105446037,2.27193069871843,-2.85508384027148,41.9629959127442,0,0,0,1.00182492791514,-2.03989257568982,43.3272695264968,-2.36990387476384,0.036811620494263,44.4192792366783,0,0,0,1.00182492791514,-2.03989257568982,43.3272695264968,-2.36990387476384,0.036811620494263,44.4192792366783
45,0.1125,0,0,0,-0.969055058551033,2.61936901527893,0.829447836357958,2.2644095937504,-2.98630896359155,42.9629959127442,0,0,0,-0.969055058551033,2.61936901527893,0.829447836357958,2.2644095937504,-2.98630896359155,42.9629959127442,0,0,0,0.996787564565194,-2.02920754182171,44.3272695264968,-2.36981472002375,0.03495283341654,45.4192792366783,0,0,0,0.996787564565194,-2.02920754182171,44.3272695264968,-2.36981472002375,0.03495283341654,45.4192792366783
46,0.115,0,0,0,-0.962540681001476,2.6202320032895,0.978946575354626,2.25651416630102,-3.1320613371441,43.9629959127442,0,0,0,-0.962540681001476,2.6202320032895,0.978946575354626,2.25651416630102,-3.1320613371441,43.9629959127442,0,0,0,0.991784899936816,-2.01651234844153,45.3272695264968,-2.36970981386273,0.040280863366592,46.4192792366783,0,0,0,0.991784899936816,-2.01651234844153,45.3272695264968,-2.36970981386273,0.040280863366592,46.4192792366783
47,0.1175,0,0,0,-0.956018401473364,2.62244234695594,1.18283072594388,2.24820164195527,-3.29492606476352,44.9629959127442,0,0,0,-0.956018401473364,2.62244234695594,1.18283072594388,2.24820164195527,-3.29492606476352,44.9629959127442,0,0,0,0.986819432289399,-2.00153638330632,46.3272695264968,-2.36958046052965,0.049037944903429,47.4192792366783,0,0,0,0.986819432289399,-2.00153638330632,46.3272695264968,-2.36958046052965,0.049037944903429,47.4192792366783
48,0.12,0,0,0,-0.949471504211913,2.63036098409359,1.336938983739,2.23943192217225,-3.47427386101995,45.9629959127442,0,0,0,-0.949471504211913,2.63036098409359,1.336938983739,2.23943192217225,-3.47427386101995,45.9629959127442,0,0,0,0.981880479151451,-1.98955570302053,47.3272695264968,-2.36941510006501,0.062180997609058,48.4192792366783,0,0,0,0.981880479151451,-1.98955570302053,47.3272695264968,-2.36941510006501,0.062180997609058,48.4192792366783
49,0.1225,0,0,0,-0.942889560449024,2.64340724232508,1.58092290325069,2.23017796858406,-3.66621560261391,46.9629959127442,0,0,0,-0.942889560449024,2.64340724232508,1.58092290325069,2.23017796858406,-3.66621560261391,46.9629959127442,0,0,0,0.97696168330573,-1.98082777841325,48.3272695264968,-2.36920613220065,0.078936038870956,49.4192792366783,0,0,0,0.97696168330573,-1.98082777841325,48.3272695264968,-2.36920613220065,0.078936038870956,49.4192792366783
