,Unnamed: 0,q_fl1,qd_fl1,Tau_fl1,q_fl2,qd_fl2,Tau_fl2,q_fl3,qd_fl3,Tau_fl3,q_fr1,qd_fr1,Tau_fr1,q_fr2,qd_fr2,Tau_fr2,q_fr3,qd_fr3,Tau_fr3,q_bl1,qd_bl1,Tau_bl1,q_bl2,qd_bl2,Tau_bl2,q_bl3,qd_bl3,Tau_bl3,q_br1,qd_br1,Tau_br1,q_br2,qd_br2,Tau_br2,q_br3,qd_br3,Tau_br3
88,88,0.0659736945457438,0.2904451925384286,0.0,-1.122803021514029,1.3287878981192318,-0.0,1.1304170067095298,1.3980067692647968,-0.0,-0.0101036567391213,-0.3123975745191154,0.0,-0.6967432064152825,-1.496087936901876,-0.0,1.366184766810172,-0.8589407223651165,-0.0,-0.1303003971234632,0.3779540928808586,-0.0,0.2474690496600238,1.779562200576337,0.0,-1.270559848195418,0.7125016152910636,0.0,0.1786987033857552,0.3280837655108871,-0.0,0.6430499483974428,-1.7438180172272435,0.0,-1.1966549772452786,-1.083382955241897,0.0
89,89,0.0705461518721173,0.1255729382556345,0.0,-1.1253200635495408,1.624651207699176,-0.0,1.1352718639584614,1.383794580443324,-0.0,-0.0116682045053742,-0.2614980857239762,0.0,-0.7010125574495971,-1.4598246411470484,-0.0,1.3631558037601597,-0.8471034717019644,-0.0,-0.1308530605440571,0.4612003074912463,-0.0,0.250184304899869,1.844784943215839,0.0,-1.269359989595412,0.739831113383003,0.0,0.1831876838799698,0.1701332347661381,-0.0,0.6377332527632338,-1.750203099446352,0.0,-1.2024370335544896,-0.965581493586208,0.0
90,90,0.0741285604682577,-0.0036004446430906,0.0,-1.1272921044853534,1.856452881912364,-0.0,1.1399207695304507,1.368322676023766,-0.0,-0.0130068002435529,-0.2134933548263446,0.0,-0.7051773922309061,-1.424715783502691,-0.0,1.3602632646802424,-0.8344471062294095,-0.0,-0.13127096033787,0.5262646590122144,-0.0,0.2530327937080672,1.89301338850734,0.0,-1.2680840170761931,0.7612431073950754,0.0,0.1867046904177072,0.0450007356667512,-0.0,0.6325580456278348,-1.7543574578522476,0.0,-1.2075845667197915,-0.8592210655358351,0.0
91,91,0.0763955984896645,-0.0853446015493255,0.0,-1.1285400614565582,2.003142795908552,-0.0,1.1441977503580627,1.3516815029016565,-0.0,-0.0140577276837703,-0.1702796286574538,0.0,-0.7092116756792795,-1.3919195944004494,-0.0,1.357612384262937,-0.8210958066954913,-0.0,-0.1315277957549113,0.5673597436996385,-0.0,0.256008083269731,1.9220837190722009,0.0,-1.2667032960866462,0.7747931543081492,0.0,0.1889303403759998,-0.036369261628868,-0.0,0.627688244435291,-1.7565582510889444,0.0,-1.2118172722050533,-0.7696969137613474,0.0
92,92,0.0770437220449884,-0.1087171467052612,0.0,-1.1288691279949066,2.0443345666178256,-0.0,1.1479491567744422,1.3335129457799393,-0.0,-0.01476400451503,-0.1336059730012642,0.0,-0.7130912151287611,-1.3624790748420654,-0.0,1.3553015277460023,-0.8070940582003239,-0.0,-0.1315908497427148,0.5788179119864775,-0.0,0.2591129870128294,1.9296693428768388,0.0,-1.2651892650062124,0.7786677164292045,0.0,0.1895677230055856,-0.0638101919633346,-0.0,0.6232725875621831,-1.7563402612630077,0.0,-1.2148714226889186,-0.7020562468554786,0.0
93,93,0.0769579495499831,-0.1057620360403035,0.0,-1.1274074694364102,2.000869317225655,-0.0,1.1516666045642614,1.292065026126309,-0.0,-0.015322576352442,-0.0975441721153969,0.0,-0.7168896580086546,-1.3315822970447504,-0.0,1.3530635563724445,-0.7885281671909085,-0.0,-0.1311341945400195,0.56325568826012,-0.0,0.2627900279361,1.9069699016717168,0.0,-1.2635283236338863,0.7781534767075193,0.0,0.1895383808512411,-0.069269707719654,-0.0,0.6186832332230846,-1.717697300526937,0.0,-1.2173883546133204,-0.6426360443070867,0.0
94,94,0.0767595845596042,-0.0989277880848604,0.0,-1.1240093211560338,1.900347771513755,-0.0,1.1556117327134725,1.2201481022816052,-0.0,-0.01585994808745,-0.058999226770436,0.0,-0.7206503195021583,-1.2970959626942902,-0.0,1.350742335948572,-0.7636069142113737,-0.0,-0.1300780936899326,0.5270107831051675,-0.0,0.2671777581447759,1.8542838629439395,0.0,-1.2617384676090713,0.7768214548328327,0.0,0.1894681341597322,-0.0742669185277221,-0.0,0.6136294706240695,-1.628328202261191,0.0,-1.2198096694251896,-0.5828283548311646,0.0
95,95,0.0764724229260303,-0.0890342388079183,0.0,-1.1190569193239452,1.754828487990686,-0.0,1.1596935086310134,1.1245260520489906,-0.0,-0.0163703766891895,-0.0191037799838409,0.0,-0.7243645189826035,-1.2602796768718418,-0.0,1.3483752222488998,-0.7329343667265374,-0.0,-0.1285492369861844,0.474067883435995,-0.0,0.2721264202501467,1.7776610536885755,0.0,-1.259841548873086,0.7746275714313392,0.0,0.1893619999795094,-0.0787961475639017,-0.0,0.6082646976563738,-1.4989536780571275,0.0,-1.222122331026072,-0.5237256142941967,0.0
96,96,0.0761202605014401,-0.0769012241784636,0.0,-1.1129325001103123,1.57637002516501,-0.0,1.1638208997258233,1.011962753231625,-0.0,-0.016848119126796,0.0210095252269292,0.0,-0.7280235758233214,-1.222393044658563,-0.0,1.3459995710479435,-0.6971145922012172,-0.0,-0.1266743142225058,0.4084116761669774,-0.0,0.2774862568635023,1.6831513009006924,0.0,-1.2578594193672488,0.7715277471292333,0.0,0.1892249953590234,-0.0828517180045558,-0.0,0.6027423122112341,-1.340294439506106,0.0,-1.2243133033175122,-0.4664202585626684,0.0
97,97,0.0757268931380123,-0.0633485801654828,0.0,-1.1060182996853032,1.3770309415452908,-0.0,1.1679028734068406,0.8892220836326735,-0.0,-0.0172874323694051,0.0602080458444148,0.0,-0.7316188093976435,-1.1846956711356098,-0.0,1.3436527381202177,-0.6567516581002311,-0.0,-0.124580015192627,0.3340268482124905,-0.0,0.2831075105961323,1.5768044315753598,0.0,-1.2558139310328786,0.7674779025527095,0.0,0.1890621373467249,-0.0864279530260474,-0.0,0.5972157121798869,-1.1630711981994863,0.0,-1.2263695502010556,-0.4120047235030646,0.0
98,98,0.0753161166879256,-0.049196142737962,0.0,-1.0986965542190852,1.1688697956400842,-0.0,1.1718483970830036,0.7630679210552931,-0.0,-0.0176825733861524,0.0973591388511573,0.0,-0.7351415390789012,-1.1484471613841392,-0.0,1.3413720792402366,-0.612449631888396,-0.0,-0.1223930296902787,0.2548980864869077,-0.0,0.2888404240593265,1.4646702727076435,0.0,-1.2537269358112944,0.7624339583279626,0.0,0.1888784429910642,-0.0895191758047394,-0.0,0.5918382954535686,-0.9780046657286234,0.0,-1.2282780355782474,-0.3615714449818694,0.0
99,99,0.0749117270033588,-0.0352637478648876,0.0,-1.0913494998818267,0.9639451459579536,-0.0,1.1755664381632511,0.640264143302647,-0.0,-0.0180277991461735,0.131330161229697,0.0,-0.7385830842404257,-1.114907120485308,-0.0,1.3391949501825156,-0.56481258103053,-0.0,-0.1202400475091914,0.1750100779046046,-0.0,0.2945352398643746,1.352798651292613,0.0,-1.2516202856438146,0.7563518350811868,0.0,0.1886789293404921,-0.0921197095169948,-0.0,0.5867634599235151,-0.7958155536848776,0.0,-1.2300257233506326,-0.3162128588655679,0.0
100,100,0.0745375199364905,-0.0223712315152463,0.0,-1.084359372843695,0.7743155510074624,-0.0,1.178965964056521,0.5275746281778979,-0.0,-0.0183173666186038,0.1609884699625745,0.0,-0.7419347642555485,-1.0853351535202749,-0.0,1.3371587067215691,-0.5144445729914514,-0.0,-0.1182477584430957,0.098347509379957,-0.0,0.3000422006225663,1.2472393943253368,0.0,-1.249515832471758,0.7491874534385767,0.0,0.1884686134434592,-0.0942238773391764,-0.0,0.5821446034809635,-0.627224573659609,0.0,-1.2315995774197563,-0.2770214010206454,0.0
101,101,0.0742172913394994,-0.011338429658024,0.0,-1.0781084092748583,0.6120395692971654,-0.0,1.1819559421717531,0.4317632534842042,-0.0,-0.018545532772579,0.1852014220323312,0.0,-0.7451878984976007,-1.0609908655701938,-0.0,1.3353007046319132,-0.4619496752359761,-0.0,-0.1165428522857219,0.0288950678273374,-0.0,0.3052115489451915,1.1540423288008808,0.0,-1.2474354282364437,0.7408967340263269,0.0,0.1882525123484161,-0.0958260024476473,-0.0,0.5781351240171498,-0.4829524372441713,0.0,-1.232986561687164,-0.2450895073135856,0.0
102,102,0.0739748370645643,-0.0029851782622075,0.0,-1.072978845345485,0.4891757593356316,-0.0,1.1844453399178847,0.3595938970247307,-0.0,-0.0187065545772346,0.2028363744215071,0.0,-0.7483338063399138,-1.0431338617162245,-0.0,1.3336582996880617,-0.4079319552289241,-0.0,-0.1152520188308008,-0.0293625598388761,-0.0,0.3098935274435397,1.079257281714316,0.0,-1.24540092487919,0.7314355974706322,0.0,0.1880356431038133,-0.0969204080187704,-0.0,0.5748884194233107,-0.3737198560299291,0.0,-1.2341736400544006,-0.2215096136108748,0.0
103,103,0.0738339529638637,0.001868686703217,0.0,-1.069352917225742,0.4177826796314154,-0.0,1.1863431247038547,0.3178304366026367,-0.0,-0.0187946890017061,0.2127606841126435,0.0,-0.7513638071558191,-1.0330237470395225,-0.0,1.3322688476645297,-0.3529954804351106,-0.0,-0.1145019478720629,-0.0724406867043114,-0.0,0.3139383787289008,1.0289340800607083,0.0,-1.243434174341316,0.7207599643976867,0.0,0.1878230227581016,-0.0975014172289086,-0.0,0.5725578875906822,-0.310247541608236,0.0,-1.2351477764230114,-0.2073741557789966,0.0
104,104,0.0738089930034189,0.0019509230199832,0.0,-1.0675026792728457,0.4064993093884782,-0.0,1.187577627308004,0.3116098064360259,-0.0,-0.0187581653133312,0.2134738167356706,0.0,-0.7542472042159524,-1.0348108736789157,-0.0,1.3311536524383911,-0.2947389600686043,-0.0,-0.1143830151455359,-0.0973220571654052,-0.0,0.3172078337523103,1.007172824330269,0.0,-1.2415447105963966,0.7040283678178135,0.0,0.1876105078039118,-0.0950970174190723,-0.0,0.5712531317154864,-0.3065598518821852,0.0,-1.2358942953085976,-0.20308221209111,0.0
105,105,0.0738173714462173,-0.0057482990758945,0.0,-1.06645091028156,0.4241443545096061,-0.0,1.188375203793364,0.3269777548615252,-0.0,-0.0182560937511786,0.202999955253798,0.0,-0.7568446962837626,-1.0690269377676105,-0.0,1.3302045332347354,-0.2145677225641792,-0.0,-0.1145734456151967,-0.1127810720228092,-0.0,0.3198397642773867,0.9966974140778364,0.0,-1.239662071202449,0.6461911777258689,0.0,0.1873394914219001,-0.0728495749649462,-0.0,0.5705135451193386,-0.378061750279558,0.0,-1.2364317783767114,-0.2019060484233638,0.0
106,106,0.0738266284749803,-0.0161815316793626,0.0,-1.0655757073370993,0.4485253817630743,-0.0,1.189052428863877,0.353973112992953,-0.0,-0.017548799926804,0.187739480661118,0.0,-0.7593623088405485,-1.114988510036241,-0.0,1.3294672349980463,-0.1383653856887742,-0.0,-0.1148677721456128,-0.1260725703624943,-0.0,0.3222187796609228,0.9879401522003524,0.0,-1.2378715905132125,0.5747188615463312,0.0,0.1870770097792903,-0.048269206075847,-0.0,0.5698764762848154,-0.4593234655118727,0.0,-1.236884948320261,-0.2007830920358147,0.0
107,107,0.0738230681744749,-0.023611609949579,0.0,-1.064536403051471,0.4662648797047556,-0.0,1.1898618984513607,0.3948264470399527,-0.0,-0.0169995273089113,0.1748621115358314,0.0,-0.7620564931510361,-1.1457479491162088,-0.0,1.3290079210700485,-0.0962244761499501,-0.0,-0.115155951196079,-0.1422053164856996,-0.0,0.3246927903056325,0.9761352272760576,0.0,-1.236283670115326,0.5272042619548527,0.0,0.1869089737273917,-0.04341900223273,-0.0,0.5689801709548998,-0.481985246957723,0.0,-1.237379942256048,-0.1968063159930982,0.0
108,108,0.0737780394640621,-0.0303726888232773,0.0,-1.063393975780018,0.4799847958000339,-0.0,1.1907331228569331,0.4867703298148563,-0.0,-0.0165267815904627,0.1631528431708788,0.0,-0.764892861815731,-1.1682985168217808,-0.0,1.3286839749267614,-0.0670739365594909,-0.0,-0.115474961843926,-0.1612720593035479,-0.0,0.3271941051002359,0.9613590179629858,0.0,-1.2348571118195864,0.491283928686128,0.0,0.1867998685201921,-0.0460331325525667,-0.0,0.5677897487790067,-0.4854030129202686,0.0,-1.237899280107693,-0.1821710169143456,0.0
109,109,0.0737095355398267,-0.0351074397570895,0.0,-1.0622091968861878,0.4931213683471192,-0.0,1.1917012998041876,0.5703690306810526,-0.0,-0.0160844441077332,0.1508469441191607,0.0,-0.7678032913435694,-1.1878818873361954,-0.0,1.3284466264752088,-0.0485178499681627,-0.0,-0.1158364967043523,-0.179886873857169,-0.0,0.3296634160141554,0.9455257259225665,0.0,-1.2335383362442165,0.4626279739323995,0.0,0.1867038096055532,-0.048748010786003,-0.0,0.5664924265689294,-0.4882860024078864,0.0,-1.2384017600744917,-0.1678984600738685,0.0
110,110,0.0736316819797873,-0.0326331081171043,0.0,-1.0609964893336286,0.508315310854265,-0.0,1.1929066546425284,0.5630109104144548,-0.0,-0.0156759535619016,0.137238080473636,0.0,-0.7707540131050352,-1.205512078753627,-0.0,1.3282826675394903,-0.0440757255249276,-0.0,-0.1162379861073234,-0.1959427543441584,-0.0,0.3320900816014495,0.9298375503915428,0.0,-1.2322956333809936,0.4423027996359548,0.0,0.1865899379460436,-0.0486701283535913,-0.0,0.5652499299171865,-0.4961437338991032,0.0,-1.238855548007721,-0.1702194159059213,0.0
111,111,0.0735139971289726,-0.0139285553271886,0.0,-1.0597496407702802,0.527754116052629,-0.0,1.194526631412368,0.4363135969121464,-0.0,-0.015289427967356,0.1226367106824517,0.0,-0.7737609300301753,-1.2209197262701577,-0.0,1.3281664774003945,-0.0425885972265046,-0.0,-0.1166987111084978,-0.2124529278237903,-0.0,0.3344792121912566,0.9133514039562244,0.0,-1.2311356881362898,0.4254182057051914,0.0,0.1864625284500793,-0.0453851217856953,-0.0,0.564025624001921,-0.5151172923345505,0.0,-1.2392536105989205,-0.19836039841731,0.0
112,112,0.0734205874055352,0.004339306469482,0.0,-1.0584666142262291,0.5420977465012365,-0.0,1.196080190614508,0.3125742571340005,-0.0,-0.0149410709734311,0.1058919329846972,0.0,-0.7768141252753064,-1.2355992372589022,-0.0,1.3280674235197123,-0.0418301624676528,-0.0,-0.1172001776007128,-0.223748194878715,-0.0,0.3368295654640209,0.8978535055391103,0.0,-1.230029293538585,0.4138489596947385,0.0,0.1863360671009131,-0.0421768095283803,-0.0,0.5627779958045259,-0.5316492043295803,0.0,-1.2396631335175547,-0.2258443797300168,0.0
113,113,0.0734124528638842,0.004710823613549,0.0,-1.057140565606085,0.5428473219695217,-0.0,1.197102473027969,0.2968616099916454,-0.0,-0.0146355237557193,0.0852595927979601,0.0,-0.7798997464029348,-1.2509240014555425,-0.0,1.32796369689882,-0.0439345706369975,-0.0,-0.117727227914524,-0.2251215537581002,-0.0,0.3391373099506054,0.8844328555000577,0.0,-1.2289490438605666,0.4095484580062393,0.0,0.1862226052167083,-0.0421433894729082,-0.0,0.5614790139508361,-0.5328635342864865,0.0,-1.2401627861076991,-0.2248014196510679,0.0
114,114,0.0734359289475705,-0.0066900336315576,0.0,-1.0557585218635244,0.5367603284545583,-0.0,1.197831960117648,0.3095485265308614,-0.0,-0.0143387731536448,0.0591938999255385,0.0,-0.7830236259716443,-1.266200569172584,-0.0,1.3278684531199028,-0.056408313805826,-0.0,-0.1182983086401829,-0.2244623961501425,-0.0,0.341402533041151,0.8708164762608718,0.0,-1.2279079980737295,0.407651120969785,0.0,0.1861204076754461,-0.0447701654487031,-0.0,0.5601234824194193,-0.5272424544269264,0.0,-1.24076971920765,-0.1998144307674643,0.0
115,115,0.0734574843930487,-0.0171581577035235,0.0,-1.0543678107656955,0.5300962722059513,-0.0,1.1985046489532818,0.3211974941100484,-0.0,-0.0141227786783064,0.0296715092999182,0.0,-0.7861868867069323,-1.2821939627580707,-0.0,1.3277610891271,-0.0740573672686782,-0.0,-0.1188827191175496,-0.2232492360845869,-0.0,0.3436360102832986,0.8619092956619814,0.0,-1.2268839974997945,0.4059290337452971,0.0,0.1860167180628173,-0.0488208342358048,-0.0,0.5587580028912263,-0.5220812494295076,0.0,-1.2413721832925664,-0.176871691094914,0.0
116,116,0.0734450259208879,-0.0143636237904317,0.0,-1.053011670484845,0.52671009928355,-0.0,1.1992771252650023,0.3219270357809271,-0.0,-0.0140353336971878,-0.0014687622375905,0.0,-0.7893882564980341,-1.29968519775324,-0.0,1.3276166640513558,-0.0917476222334649,-0.0,-0.119456030289714,-0.2195817345517345,-0.0,0.3458420575447116,0.8614256793053184,0.0,-1.22585421456897,0.4032229549901949,0.0,0.1859023343913044,-0.0540901809770455,-0.0,0.5574241791298986,-0.5216824786454335,0.0,-1.2418694181074923,-0.1762671602250729,0.0
117,117,0.0733822461360946,0.0025184326520484,0.0,-1.0516746424130188,0.524141932953847,-0.0,1.2000966513740174,0.3191854544246351,-0.0,-0.0139790985322493,-0.0353460277372781,0.0,-0.792627831322279,-1.3184790304119154,-0.0,1.3274266823131564,-0.1126711560848092,-0.0,-0.120034899865007,-0.2073403480864715,-0.0,0.3480127772733647,0.8639852308529284,0.0,-1.2248263601546845,0.3998185474863996,0.0,0.1857814562228134,-0.0625454990378553,-0.0,0.5561086141020453,-0.5229035665120109,0.0,-1.242299571648037,-0.1851450192239851,0.0
118,118,0.073328110771497,0.0170759256998651,0.0,-1.0503456519754415,0.5226669028871003,-0.0,1.2009221141235868,0.3168213732672105,-0.0,-0.0139497252616329,-0.0732239489315767,0.0,-0.7959129506915091,-1.3390432659555669,-0.0,1.3271946756483397,-0.1381323144752844,-0.0,-0.1205893818617347,-0.1897337705699605,-0.0,0.3501791315961516,0.8684522662526672,0.0,-1.2238072296016946,0.3949068027527245,0.0,0.1856466173239209,-0.0723001606577521,-0.0,0.554794470830051,-0.5250527745439738,0.0,-1.2427247620005022,-0.1928004474057648,0.0
119,119,0.0733406906604745,0.016067267432594,0.0,-1.0490402440259836,0.5324639495707126,-0.0,1.2017296722040636,0.3166126379609796,-0.0,-0.013993955515412,-0.1189395028260598,0.0,-0.7992474568424462,-1.3646708044606286,-0.0,1.3269164513087923,-0.1690714908374079,-0.0,-0.1211091716158755,-0.1664832403402963,-0.0,0.3523550966500241,0.8795504698886004,0.0,-1.2227932200744571,0.3857380994868116,0.0,0.1854885866108466,-0.0829381272810362,-0.0,0.553477218020298,-0.5297701357017702,0.0,-1.243194357378003,-0.1908152409586384,0.0
120,120,0.0734044430164295,0.0075549627483009,0.0,-1.047772706837144,0.580607250692464,-0.0,1.2025292228015445,0.3166616288053933,-0.0,-0.014202379864885,-0.1749147016672716,0.0,-0.8026290064884689,-1.3971397842951037,-0.0,1.3265666138277965,-0.208065113783635,-0.0,-0.1216184804693146,-0.1308995560901306,-0.0,0.3545230703508019,0.909711724961234,0.0,-1.2217782662542245,0.3672624928448826,0.0,0.185303807115695,-0.0959552427831236,-0.0,0.5521651216810851,-0.5434131366002035,0.0,-1.2436937547694875,-0.1810713626417288,0.0
121,121,0.0734564040989071,0.0006744620796464,0.0,-1.046422040905038,0.6602129613905197,-0.0,1.2033273263820778,0.3167527504784267,-0.0,-0.0145048584450813,-0.2268179723205215,0.0,-0.8060709740831408,-1.4211309866353825,-0.0,1.3261408977368745,-0.2587124658329789,-0.0,-0.1220384945416271,-0.0940079628376125,-0.0,0.356746298658172,0.951192134299768,0.0,-1.2208043392249388,0.3419190738632033,0.0,0.1850964930619469,-0.1044248778762384,-0.0,0.5508232486364626,-0.5674483086919367,0.0,-1.2441853743489193,-0.1731953803124669,0.0
122,122,0.073460699533459,0.0224035825873683,0.0,-1.0449359768473787,0.902454454430675,-0.0,1.204082609125933,0.4553071029540589,-0.0,-0.0149040079914873,-0.2681225055913653,0.0,-0.809596160207463,-1.4285319266830263,-0.0,1.3256181974291463,-0.349282188008666,-0.0,-0.1223398352686565,-0.0610871937222587,-0.0,0.359065229756335,1.0141571744229338,0.0,-1.219881397653857,0.30304650103884,0.0,0.1848266904322797,-0.0840181204995983,-0.0,0.5494882876306861,-0.7753180558097892,0.0,-1.2446149770270456,-0.2622606318131444,0.0
123,123,0.0734610659503996,0.0928216966526402,0.0,-1.0433397180653163,1.447388838142346,-0.0,1.204786488598342,0.8945880151387067,-0.0,-0.0155173366612714,-0.307075133666864,0.0,-0.8132038732242706,-1.4331148104116394,-0.0,1.3249525366535029,-0.495234844434964,-0.0,-0.1225980821861075,-0.027051850704871,-0.0,0.3614600197859052,1.1117566345701189,0.0,-1.218985153739575,0.2420676295048757,0.0,0.1844809066089715,-0.0175860860404408,-0.0,0.5481802734862689,-1.3604810284402695,0.0,-1.2449925901987744,-0.5465162874410563,0.0
124,124,0.0734615236941181,0.1460266537269355,0.0,-1.041404791238634,1.839873974185932,-0.0,1.205663915319881,1.2264657789490532,-0.0,-0.016216320804442,-0.328906791821161,0.0,-0.8168343881669508,-1.4352673039527355,-0.0,1.3241536890785532,-0.5933069700812448,-0.0,-0.1227497287509933,-0.0066872891186296,-0.0,0.3639740380395462,1.1768002460442633,0.0,-1.218207664900066,0.1898741350746571,0.0,0.1842632513652012,0.0326071573980495,-0.0,0.5465816712393745,-1.796157527707045,0.0,-1.2454663245442366,-0.761287872232296,0.0
125,125,0.0734850256627974,0.1484531692962974,0.0,-1.038977384829451,1.8572802136505888,-0.0,1.20690120094391,1.2415114146711523,-0.0,-0.0169029128826915,-0.3292964784996166,0.0,-0.8204470750548223,-1.428116199329143,-0.0,1.3232383755918442,-0.5975120532895484,-0.0,-0.1227857092516604,-0.0047604705240338,-0.0,0.3666118957728366,1.1764270369547436,0.0,-1.2175701361149165,0.162363738331814,0.0,0.1842540745433563,0.0349262871828316,-0.0,0.544459367561735,-1.8157636597466849,0.0,-1.246164509119505,-0.7710339773439537,0.0
126,126,0.0735803832863083,0.1479869125932491,0.0,-1.036140449093666,1.8514469306485584,-0.0,1.2084974251265663,1.237612117527512,-0.0,-0.0176094697865978,-0.3266771386419363,0.0,-0.8240606206139431,-1.3978900878455869,-0.0,1.3222207338445775,-0.5956354076017601,-0.0,-0.1228133792442822,-0.0037844833111852,-0.0,0.369301697643389,1.1616777628085777,0.0,-1.2169493857583165,0.1373101094562784,0.0,0.1842573392845419,0.0348165918789942,-0.0,0.5418811890055825,-1.8100607705357532,0.0,-1.2471015412742836,-0.7686123398543756,0.0
127,127,0.0737462867381191,0.1465520087018593,0.0,-1.0328996505325143,1.8334950161249328,-0.0,1.2104449687343983,1.2256120398696153,-0.0,-0.0183397593198224,-0.3210857944515184,0.0,-0.8276765461416982,-1.3449747834464412,-0.0,1.321099972158635,-0.5898600349742735,-0.0,-0.122837612932329,-0.0029441017042296,-0.0,0.372043800351414,1.1335102593473518,0.0,-1.2163454804091027,0.1137526020722537,0.0,0.1842673865177528,0.0344790048431094,-0.0,0.5388561627950964,-1.7925101425931835,0.0,-1.2482720590103158,-0.7611597562569423,0.0
128,128,0.0739795071019471,0.1436027076208919,0.0,-1.0292552752259905,1.7965966557346182,-0.0,1.2127383011870287,1.2009470834077232,-0.0,-0.0190950323414768,-0.3116920004631232,0.0,-0.8312950951336497,-1.270293174842904,-0.0,1.3198748537175335,-0.5779893355947223,-0.0,-0.1228585791025314,-0.0022303383122166,-0.0,0.3748418094982244,1.0902506937891367,0.0,-1.215764199356742,0.0918787282843832,0.0,0.1842880375982518,0.0337851285383407,-0.0,0.5353877369556235,-1.756436586536028,0.0,-1.2496714702403982,-0.745841717890887,0.0
129,129,0.0742768154615096,0.1385932593491104,0.0,-1.0252076092540896,1.7339240351325205,-0.0,1.215371891904081,1.159053149852096,-0.0,-0.0198765397106728,-0.2976653112115109,0.0,-0.8349165110853604,-1.174768150746171,-0.0,1.3185441417047892,-0.5578267096507401,-0.0,-0.1228764465416204,-0.0016342057441959,-0.0,0.3776993306851336,1.030225233352,0.0,-1.215211321890701,0.0718760001973083,0.0,0.1843231138813021,0.0326065654278518,-0.0,0.53147935951251,-1.69516491298134,0.0,-1.2512951828773284,-0.7198237160954428,0.0
130,130,0.074634982900524,0.1309779138852785,0.0,-1.0207569386968072,1.6386493399735436,-0.0,1.2183402103051786,1.095366140912993,-0.0,-0.0206855322865222,-0.2781752812314413,0.0,-0.8385410374923924,-1.059322599867435,-0.0,1.317106599303919,-0.5271755573299595,-0.0,-0.1228913840363265,-0.001146716609217,-0.0,0.3806199695134548,0.9517600452540088,0.0,-1.2146926273004457,0.0539319299156708,0.0,0.1843764367221666,0.0308149179748062,-0.0,0.5271344784911023,-1.602019932546169,0.0,-1.2531386048339035,-0.6802712422098416,0.0
131,131,0.0750507805027077,0.1202109212281602,0.0,-1.015903549634138,1.5039447559125971,-0.0,1.221637725809945,1.0053219583006772,-0.0,-0.0215232609281365,-0.2523914650576754,0.0,-0.8421689178503081,-0.9248794109178972,-0.0,1.3155609896984397,-0.4838392788200153,-0.0,-0.1229035603733807,-0.0007588835163296,-0.0,0.3836073315845009,0.8531812967132352,0.0,-1.2142138948754428,0.0382340295441136,0.0,0.1844518274761082,0.0282817886423674,-0.0,0.5223565419167471,-1.4703264558475724,0.0,-1.255197144022921,-0.6243497875733179,0.0
132,132,0.0755209793517778,0.1057465313765188,0.0,-1.0106477281460768,1.322982468604582,-0.0,1.2252589078380025,0.8843565037254051,-0.0,-0.0223909764946276,-0.2194834172249721,0.0,-0.8458003956546701,-0.772361472608748,-0.0,1.3139060760718673,-0.4256212743085391,-0.0,-0.1229131443395135,-0.0004617190745832,-0.0,0.3866650224995855,0.7328151549477433,0.0,-1.213780903905159,0.0249698111872782,0.0,0.18455310749839,0.0248787798936989,-0.0,0.5171489978147906,-1.2934092935025965,0.0,-1.2574662083571784,-0.5492248435251024,0.0
133,133,0.0760423505314518,0.0870389943291186,0.0,-1.0049897603126192,1.0889346637044115,-0.0,1.2291982258089755,0.727905678897443,-0.0,-0.023289929845107,-0.1786206922680933,0.0,-0.8494357144010406,-0.60269167365119,-0.0,1.3121406216077192,-0.3503249439831669,-0.0,-0.1229203047214559,-0.0002462358930274,-0.0,0.3897966478600214,0.5889877871756071,0.0,-1.213399433679061,0.0143267869498071,0.0,0.184684098144275,0.0204774941919644,-0.0,0.5115152942105795,-1.0645932561283016,0.0,-1.259941205749472,-0.4520619014044311,0.0
134,134,0.0766116651254469,0.063542560084723,0.0,-0.9989299322137596,0.7949735268669886,-0.0,1.2334501491424867,0.5314053855270487,-0.0,-0.0242213718386865,-0.1289728447217985,0.0,-0.853075117584982,-0.4167929027564161,-0.0,1.3102633894895113,-0.2557536880315312,-0.0,-0.1229252103059386,-0.0001034465807119,-0.0,0.393005813267122,0.4200253606148929,0.0,-1.2130752634866149,0.0064924689363424,0.0,0.184848620769026,0.0149495340003274,-0.0,0.5054588791294603,-0.777203154341737,0.0,-1.2626175441125993,-0.3300264525505357,0.0
135,135,0.0772256942174805,0.0347114786420951,0.0,-0.9924685299294936,0.4342712437472107,-0.0,1.2380091472581598,0.2902915253244773,-0.0,-0.0251865533344778,-0.0697094291208464,0.0,-0.8567188487020567,-0.2155880486356178,-0.0,1.3082731429007608,-0.1397109066412627,-0.0,-0.1229280298796923,-2.436374668625028e-05,-0.0,0.3962961243222004,0.2242540424836648,0.0,-1.2128141726172874,0.0016543692515259,0.0,0.1850504967279063,0.0081665017819513,-0.0,0.4989832005967791,-0.4245637987599471,0.0,-1.2654906313593577,-0.1802839883026454,0.0
