time,q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3
0.204081632653061,0,0.48764888632475,-0.598458122072767,0,0.48764888632475,-0.598458122072767,0,0.641607776633246,-0.501165541325617,0,0.641607776633246,-0.501165541325617,0,4.43148436434121,13.4835758444234,0,4.43148436434121,13.4835758444234,0,0.27657413288678,20.00857595078,0,0.27657413288678,20.00857595078,0,-0.822277570785945,-0.237303471215803,0,-0.822277570785945,-0.237303471215803,0,0.283159078877254,0.042799579179539,0,0.283159078877254,0.042799579179539
0.214285714285714,0,0.51514942032874,-0.466584489806166,0,0.51514942032874,-0.466584489806166,0,0.645578201272895,-0.306136901540301,0,0.645578201272895,-0.306136901540301,0,2.72255286639501,13.0554895943935,0,2.72255286639501,13.0554895943935,0,0.393072039325259,19.3078353387463,0,0.393072039325259,19.3078353387463,0,-0.78445818808079,-0.228549020160516,0,-0.78445818808079,-0.228549020160516,0,0.24930172949522,0.042584150011212,0,0.24930172949522,0.042584150011212
0.224489795918367,0,0.526898585306792,-0.338912401041954,0,0.526898585306792,-0.338912401041954,0,0.650308334015199,-0.118132654397086,0,0.650308334015199,-0.118132654397086,0,1.16316733282715,12.639536787657,0,1.16316733282715,12.639536787657,0,0.46828314148808,18.6124204671783,0,0.46828314148808,18.6124204671783,0,-0.742071230514494,-0.21581942606772,0,-0.742071230514494,-0.21581942606772,0,0.213998469407497,0.038752413745203,0,0.213998469407497,0.038752413745203
0.23469387755102,0,0.524307010819682,-0.215334376834046,0,0.524307010819682,-0.215334376834046,0,0.655409664502846,0.062887391443967,0,0.655409664502846,0.062887391443967,0,-0.256565874223873,12.2342243965828,0,-0.256565874223873,12.2342243965828,0,0.505031718277133,17.9209845382642,0,0.505031718277133,17.9209845382642,0,-0.697799301268633,-0.199826759972877,0,-0.697799301268633,-0.199826759972877,0,0.180535877573756,0.032735482309256,0,0.180535877573756,0.032735482309256
0.244897959183673,0,0.508687166231366,-0.095761650094943,0,0.508687166231366,-0.095761650094943,0,0.660543411719879,0.236956334293368,0,0.660543411719879,0.236956334293368,0,-1.54636461424328,11.8376999471712,0,-1.54636461424328,11.8376999471712,0,0.508240974486213,17.2328253420907,0,0.508240974486213,17.2328253420907,0,-0.653111560908026,-0.181073467107583,0,-0.653111560908026,-0.181073467107583,0,0.149427546616086,0.025229820929366,0,0.149427546616086,0.025229820929366
0.255102040816327,0,0.481266136730329,0.01987668374419,0,0.481266136730329,0.01987668374419,0,0.665379792116899,0.404102669340786,0,0.665379792116899,0.404102669340786,0,-2.71468192060267,11.4481950500742,0,-2.71468192060267,11.4481950500742,0,0.478801659304968,16.5474871696944,0,0.478801659304968,16.5474871696944,0,-0.608903098779586,-0.160000709299094,0,-0.608903098779586,-0.160000709299094,0,0.120931910437409,0.016850945105635,0,0.120931910437409,0.016850945105635
0.26530612244898,0,0.443199880301539,0.131635188731107,0,0.443199880301539,0.131635188731107,0,0.669565545578841,0.564353281754279,0,0.669565545578841,0.564353281754279,0,-3.76855938645029,11.0640919937048,0,-3.76855938645029,11.0640919937048,0,0.414389592732316,15.8648106289358,0,0.414389592732316,15.8648106289358,0,-0.566449176211816,-0.137237283406622,0,-0.566449176211816,-0.137237283406622,0,0.103774364242005,0.010390239049683,0,0.103774364242005,0.010390239049683
0.275510204081633,0,0.395580191976896,0.239553587351353,0,0.395580191976896,0.239553587351353,0,0.672958904580963,0.717721036562653,0,0.672958904580963,0.717721036562653,0,-4.71434914413957,10.6839214634043,0,-4.71434914413957,10.6839214634043,0,0.33594254121006,15.183407726029,0,0.33594254121006,15.183407726029,0,-0.526779988628011,-0.113436760962277,0,-0.526779988628011,-0.113436760962277,0,0.107418856822826,0.008418714160467,0,0.107418856822826,0.008418714160467
0.285714285714286,0,0.339440872497646,0.343658511011196,0,0.339440872497646,0.343658511011196,0,0.675940502488728,0.864178046585172,0,0.675940502488728,0.864178046585172,0,-5.55779262844583,10.3063874423245,0,-5.55779262844583,10.3063874423245,0,0.295178192868775,14.4992439922295,0,0.295178192868775,14.4992439922295,0,-0.48855822682772,-0.08866195175194,0,-0.48855822682772,-0.08866195175194,0,0.108910860187259,0.005002355832398,0,0.108910860187259,0.005002355832398
0.295918367346939,0,0.275773143254352,0.443965665725447,0,0.275773143254352,0.443965665725447,0,0.678755470599482,1.00369933315526,0,0.678755470599482,1.00369933315526,0,-6.30310519508608,9.93040831671081,0,-6.30310519508608,9.93040831671081,0,0.278681842964622,13.8126073704389,0,0.278681842964622,13.8126073704389,0,-0.45172499074156,-0.063353882079059,0,-0.45172499074156,-0.063353882079059,0,0.106476134371386,4.67648761297547E-05,0,0.106476134371386,4.67648761297547E-05
0.306122448979592,0,0.205532878948878,0.540482499868394,0,0.205532878948878,0.540482499868394,0,0.68145513633337,1.13626544075163,0,0.68145513633337,1.13626544075163,0,-6.95378616624185,9.5551665801518,0,-6.95378616624185,9.5551665801518,0,0.267266907654855,13.12404465204,0,0.267266907654855,13.12404465204,0,-0.415136324491013,-0.037722171723651,0,-0.415136324491013,-0.037722171723651,0,0.103284156231894,-0.005278253493907,0,0.103284156231894,-0.005278253493907
0.316326530612245,0,0.12968763432491,0.633209652728122,0,0.12968763432491,0.633209652728122,0,0.683993134726194,1.26186212474867,0,0.683993134726194,1.26186212474867,0,-7.50867921777286,9.17998813311299,0,-7.50867921777286,9.17998813311299,0,0.251261840889597,12.4340717157075,0,0.251261840889597,12.4340717157075,0,-0.379487141073276,-0.012505821094495,0,-0.379487141073276,-0.012505821094495,0,0.100615638860335,-0.010404242712232,0,0.100615638860335,-0.010404242712232
0.326530612244898,0,0.049197893388875,0.722140918210218,0,0.049197893388875,0.722140918210218,0,0.686267943538027,1.38047944141322,0,0.686267943538027,1.38047944141322,0,-7.96848435266745,8.80419528272758,0,-7.96848435266745,8.80419528272758,0,0.22520607237147,11.7431143497903,0,0.22520607237147,11.7431143497903,0,-0.344553875248085,0.011801362090159,0,-0.344553875248085,0.011801362090159,0,0.09887871903653,-0.015057963105929,0,0.09887871903653,-0.015057963105929
0.336734693877551,0,-0.034975338525,0.807263278543331,0,-0.034975338525,0.807263278543331,0,0.688145458532947,1.49210846860245,0,0.688145458532947,1.49210846860245,0,-8.33314995947364,8.42711367297814,0,-8.33314995947364,8.42711367297814,0,0.185873984497064,11.0512736917339,0,0.185873984497064,11.0512736917339,0,-0.311218409116006,0.034457664066034,0,-0.311218409116006,0.034457664066034,0,0.098151311765769,-0.019143563956924,0,0.098151311765769,-0.019143563956924
0.346938775510204,0,-0.121901980899662,0.888558504133924,0,-0.121901980899662,0.888558504133924,0,0.689473121171536,1.59673413136642,0,0.689473121171536,1.59673413136642,0,-8.60573759509153,8.04822733346878,0,-8.60573759509153,8.04822733346878,0,0.131438601220369,10.3579406136332,0,0.131438601220369,10.3579406136332,0,-0.278979825541293,0.055138309547264,0,-0.278979825541293,0.055138309547264,0,0.098346911718982,-0.022573933384342,0,0.098346911718982,-0.022573933384342
0.357142857142857,0,-0.210669397639396,0.966004623820685,0,-0.210669397639396,0.966004623820685,0,0.69008883853263,1.69435106403135,0,0.69008883853263,1.69435106403135,0,-8.78797425723366,7.66716584898924,0,-8.78797425723366,7.66716584898924,0,0.060956018748318,9.66407633382786,0,0.060956018748318,9.66407633382786,0,-0.247652742501808,0.073497221301097,0,-0.247652742501808,0.073497221301097,0,0.099239543415583,-0.025389098272693,0,0.099239543415583,-0.025389098272693
0.36734693877551,0,-0.300379505160915,1.03958134795112,0,-0.300379505160915,1.03958134795112,0,0.689827816014172,1.7849613842398,0,0.689827816014172,1.7849613842398,0,-8.88130064463038,7.28409568891289,0,-8.88130064463038,7.28409568891289,0,-0.025841229327409,8.97042170063646,0,-0.025841229327409,8.97042170063646,0,-0.217353284002808,0.089177755570005,0,-0.217353284002808,0.089177755570005,0,0.100612076768086,-0.02766306048032,0,0.100612076768086,-0.02766306048032
