, ,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
2066,2066,10.263999999999998,0.0879827058782511,-0.1136245965269239,0,-2.2607173519273465,-0.4384333376304694,-0.0251432146964148,0,-0.5034258568649114,1.0445688018660757,0.7632310097564969,0,-1.4526563248938176,0.0940078671993995,-0.1722495040295689,0,1.1972801470568415,-0.4470983827258342,-0.073626578372835,0,-1.1390118510854177,1.2560625434207489,-0.233660104712557,0,-2.2858101475553645,0.1673998523859894,-0.4982998275534566,0,1.2747647393899988,0.8162785243833136,-0.30515810041428,0,-0.3218539476024101,-1.500027637710891,0.0593573063875736,0,2.010050124077557,-0.1044060111600214,-0.4861854758583195,0,-1.7314107911751655,0.7167033166676577,0.2000503108273583,0,0.2161339439074251,-1.4811242898312735,-0.0406008228900681,0,2.5866001298830787
2067,2067,10.268,0.0875195887722757,-0.1164849457613807,0,-2.2597911606904506,-0.438534430833852,-0.0253273599854968,0,-0.5069670641775464,1.0476479947199924,0.7720582528847362,0,-1.458722554513544,0.0933114153897501,-0.1747251946922931,0,1.2017934215579316,-0.4473936089498598,-0.0738679795567986,0,-1.136381531588173,1.255129128239311,-0.2332801305492594,0,-2.284770269553759,0.165400512239406,-0.5004453353443983,0,1.282596328780648,0.8150396296125588,-0.3112702544874545,0,-0.318589883928299,-1.4997774907448325,0.063580367688162,0,2.0134004356278594,-0.1063563196197214,-0.4881400183205386,0,-1.7236705858888863,0.7174956205274325,0.1974398139320424,0,0.2121175873280073,-1.481273036628108,-0.0360432473498398,0,2.5855727733389124
2068,2068,10.272,0.087045045788616,-0.1193400972871598,0,-2.2588012418265446,-0.4386362671548095,-0.0255136239411924,0,-0.5105091373235812,1.0507620225838736,0.7807278643283124,0,-1.464877884285216,0.0926052198277858,-0.1771480066553541,0,1.20637777988745,-0.4476896491899445,-0.0740592541404813,0,-1.1336700235389985,1.2541969777452644,-0.2329849978587728,0,-2.2837039436544804,0.1633930233107294,-0.5024472862295913,0,1.2904857903423643,0.8137765534438541,-0.3172941085652263,0,-0.3152585001694435,-1.4995104747003507,0.067795724024515,0,2.016785786793112,-0.1083140847419501,-0.4899748066904603,0,-1.7158728993252954,0.7182772742081415,0.1947595392390956,0,0.2080462501933671,-1.4814033711332932,-0.0314248497950983,0,2.584465788819289
2069,2069,10.276000000000002,0.0865591211425957,-0.1221801131885807,0,-2.2577638265842825,-0.4387388724680554,-0.0257123482553731,0,-0.5141160557022695,1.0539101450070103,0.7891906618681626,0,-1.4712125520899524,0.0918895204557018,-0.1795039619485454,0,1.2112011878364357,-0.4479862537946257,-0.0741728922035211,0,-1.1309205344397033,1.2532657644936025,-0.2327726487692707,0,-2.282564462546207,0.1613781711452718,-0.5042008817834684,0,1.2983229749211966,0.8124898367863985,-0.3231378999790822,0,-0.3118992452839961,-1.499226723208693,0.0719533296761502,0,2.020268207946682,-0.1102784629596256,-0.4915083844257732,0,-1.70813580251897,0.7190482838200876,0.1921514531246337,0,0.2039760165297051,-1.4815152542467462,-0.0268451474307136,0,2.583274673506088
2070,2070,10.280000000000005,0.0860619103787304,-0.1249982948456078,0,-2.256655670914069,-0.4388422984003292,-0.0259149123297044,0,-0.517794171406647,1.0570913859457156,0.7974213339121283,0,-1.4777181924507703,0.0911646375097324,-0.1817849503923832,0,1.21619477693986,-0.4482830849473154,-0.074223477145618,0,-1.1281104320862163,1.25233520417511,-0.2326202874952999,0,-2.2813452567428825,0.159357123298785,-0.5057162804288381,0,1.306109677321183,0.8111803560165268,-0.3288086458787606,0,-0.308491311464421,-1.4989265869039434,0.0760437280331384,0,2.0238464263173523,-0.112248056324176,-0.4928005436546076,0,-1.7004611826481733,0.7198089949490695,0.1895322656792039,0,0.1999019181290346,-1.481609003969247,-0.0222939045771706,0,2.581999104081846
2071,2071,10.284000000000004,0.0855534940145621,-0.1277943761838924,0,-2.2555123879524053,-0.4389464929798053,-0.0261038298720496,0,-0.5214736575253271,1.0603049204373765,0.8054430823835266,0,-1.4842967450217512,0.0904308353514831,-0.1839980184880751,0,1.2212606180463046,-0.448580079285292,-0.0742620882031949,0,-1.125226205043036,1.2514051757987923,-0.2324916783509089,0,-2.2801156167837355,0.1573303959076159,-0.5071048313603729,0,1.3139822427070331,0.8098484541845984,-0.3343925708910953,0,-0.3050633200693002,-1.4986101503631195,0.080113916589806,0,2.0274166105499845,-0.1142226472197146,-0.4940342806901357,0,-1.6927059970520888,0.7205587889364465,0.1867684639119249,0,0.1957937358510768,-1.4816843462500398,-0.0176747556346556,0,2.5806599159907098
2072,2072,10.288000000000006,0.0850339538807288,-0.1305704967588097,0,-2.254376331566124,-0.4390514053343314,-0.0262803418592088,0,-0.5251627003340353,1.0635498997499095,0.8132515898670963,0,-1.490953268039836,0.0896883738871276,-0.1861469816074488,0,1.2264139118833586,-0.4488772198323674,-0.0742989544091931,0,-1.1222689464044926,1.2504756561359838,-0.2323629626813508,0,-2.278878541578387,0.1552985187771001,-0.5083591674541391,0,1.3219210408382958,0.808494499162967,-0.3398829053804188,0,-0.3015875379497959,-1.498277498838785,0.0841624118567785,0,2.0309949852156346,-0.1162019266567945,-0.4951852273969758,0,-1.6848878838979984,0.7212971727212502,0.1838876493624798,0,0.1916065280165687,-1.481741018626924,-0.0129908712297203,0,2.5792361796007763
2073,2073,10.292000000000009,0.0845041119788213,-0.1330877848950477,0,-2.253385899063996,-0.4391566356196335,-0.026331391923721,0,-0.5288056756119086,1.0668253503382308,0.8207993187520275,0,-1.4973924865980002,0.0889375154171257,-0.1882284209495955,0,1.231271348084974,-0.449174694779453,-0.0743992519670053,0,-1.1193139352757877,1.2495472169501605,-0.2320413703101556,0,-2.2778712499671228,0.1532630066416434,-0.509154351133228,0,1.3302519965269313,0.8071190806437586,-0.3452067105538001,0,-0.2980203297920796,-1.4979284087067588,0.0882934987746221,0,2.0343575426455867,-0.1181845858995051,-0.4959291340034633,0,-1.6766139372739708,0.7220238026773954,0.1809309977865134,0,0.1873949966243097,-1.4817791188915992,-0.0083628082951327,0,2.577938844368508
2074,2074,10.296000000000008,0.0839639118532119,-0.1356974109627061,0,-2.25238086225565,-0.4392621923754541,-0.0264214813013892,0,-0.5324573806504945,1.0701301308304043,0.8280618820497904,0,-1.5039535763235905,0.0881784628534213,-0.190265365299884,0,1.2362704683542007,-0.4494726050585912,-0.0745120206216195,0,-1.116239063790076,1.2486202461815774,-0.2316575105928018,0,-2.276816333393953,0.1512248260967328,-0.5097803390255772,0,1.338562314711104,0.8057227699163045,-0.3503971721494294,0,-0.2944730411544791,-1.4975628877358262,0.0923930783783149,0,2.0377201452032923,-0.1201698184099647,-0.4965398693069831,0,-1.6683329169483083,0.7227383493342177,0.1778890978205639,0,0.1831197516431928,-1.4817985775567348,-0.0036910143471869,0,2.576532676612276
2075,2075,10.30000000000001,0.0834131241682531,-0.1383543234612581,0,-2.2513602207203705,-0.4393681691976726,-0.0265305555588571,0,-0.5360836917944279,1.073463120408246,0.8350458511060095,0,-1.5106236389007393,0.0874114293213867,-0.1922465399896568,0,1.2414057704262866,-0.4497710241857706,-0.0746449330358961,0,-1.1130554068410694,1.247695042224891,-0.2311951577438281,0,-2.275718632452272,0.1491846122841004,-0.5102505270954965,0,1.346896728761671,0.8043060914759147,-0.3554571068882574,0,-0.2909114459205504,-1.4971810799270524,0.0964552703984193,0,2.041105240321843,-0.1221571153736067,-0.497025089212324,0,-1.6600996131116117,0.723440496272131,0.1747699271294141,0,0.178763624207134,-1.4817992199879677,0.0010243469543615,0,2.57501242324873
2076,2076,10.304000000000013,0.0828516514641595,-0.1410290248059922,0,-2.250327164765787,-0.4394746023023559,-0.0266458950081858,0,-0.5396962044448915,1.076823223813636,0.8417575326915965,0,-1.51740520989398,0.0866366601355336,-0.1941648275530059,0,1.2467063394198663,-0.4500700497000708,-0.0748034774927875,0,-1.109779239089498,1.2467719599449087,-0.2306409095599988,0,-2.2745865313441835,0.1471429623260547,-0.510573305238293,0,1.355214420156964,0.8028695644166072,-0.3603874467225781,0,-0.2873848773845089,-1.4967831489467085,0.1004754602170065,0,2.044485911129672,-0.1241459932233531,-0.4973907171986111,0,-1.6518436411712658,0.7241299518231354,0.1715791586196668,0,0.1743625623812221,-1.4817808743449572,0.0057824271411398,0,2.573391620072363
2077,2077,10.308000000000012,0.082298031176695,-0.1344276096769047,0,-2.2384686819800543,-0.4395768655013277,-0.0244460350627305,0,-0.5545544188690507,1.0802070526317398,0.8470444184135868,0,-1.52520503613807,0.0858766004862251,-0.1849258602390028,0,1.2475164744791938,-0.4503372246801981,-0.0587056115511854,0,-1.1153406988113168,1.2458280968064477,-0.2416354624468525,0,-2.266102035765248,0.1450875076062092,-0.5172243889907115,0,1.3586043883657877,0.8014156010788006,-0.3642406203223935,0,-0.2738169187144773,-1.4963734883042208,0.102342871708371,0,2.054053443780013,-0.1261489144823134,-0.5041057639003421,0,-1.6465802977720103,0.7247874617916299,0.1588301124823194,0,0.1817593563593285,-1.4817293446060114,0.0175962902872967,0,2.5730335601550745
2078,2078,10.312000000000014,0.0817991855452175,-0.1218331311997288,0,-2.2187973644883243,-0.4396628409595539,-0.0205500730444581,0,-0.5778941328726672,1.0836045727650967,0.8501650544570386,0,-1.5331156118644131,0.0851866207695137,-0.1688107402164523,0,1.2439331657676809,-0.4504950094060745,-0.033665627872201,0,-1.1282004814252122,1.2447970917467934,-0.2630479342011199,0,-2.252614465603876,0.1429862540116151,-0.5278323286731426,0,1.3593452090992677,0.7999503828006296,-0.3671224065533392,0,-0.2524085911758016,-1.495964308416583,0.1023149954050625,0,2.0681494785744103,-0.1281975111759978,-0.514632978370351,0,-1.6429242633354355,0.7253653761034863,0.1399320284056806,0,0.1983527244843454,-1.4816038978755677,0.0359544606704666,0,2.5742762262008987
2079,2079,10.316000000000017,0.0813400244760301,-0.1127273925087312,0,-2.203244176925373,-0.4397361216262376,-0.0176072987178669,0,-0.5975346295065712,1.0870115157095928,0.852285436275661,0,-1.5401383613381088,0.0845476671407611,-0.1570648945493692,0,1.240781564884932,-0.4505759240184948,-0.0161682335398722,0,-1.1386256658544422,1.2436862742144152,-0.2825002276490327,0,-2.2421543961452084,0.1408506951922169,-0.5357851899537507,0,1.3627707375146922,0.798475526164886,-0.3693542018674523,0,-0.2341143581689156,-1.4955550553915995,0.102333053003159,0,2.0800355885862376,-0.1302797895308428,-0.5224129147098455,0,-1.6374206000818932,0.7258807386924837,0.1253157314378555,0,0.2112042121214768,-1.4814087347566045,0.0530355202431905,0,2.575701268813668
2080,2080,10.320000000000016,0.0809085607703173,-0.106464304931037,0,-2.191037440823227,-0.4397999643596799,-0.0154346807567397,0,-0.6139334855577194,1.0904246734213836,0.8536654029426528,0,-1.546528973233033,0.0839452080857584,-0.148727388314858,0,1.238338181810282,-0.4506026321979737,-0.0037910900549429,0,-1.1469075746859951,1.242503452403766,-0.3000085639682062,0,-2.2340535909845194,0.138690348209759,-0.541445821693814,0,1.3682147893018377,0.7969934444408144,-0.3710031526972079,0,-0.2184820443236076,-1.4951458055991866,0.1023141216358767,0,2.090152322418657,-0.1323860822726431,-0.5278787352976121,0,-1.6305648084895,0.7263474141274118,0.1139149000491184,0,0.2209547105363961,-1.481149479513305,0.0686810093229068,0,2.5771184076310485
2081,2081,10.324000000000018,0.080495187877954,-0.1024664848629783,0,-2.181535888404858,-0.4398569729486061,-0.0138752792373999,0,-0.6277531102414284,1.0938416820434784,0.854500831774485,0,-1.5525830600926926,0.0833680265575839,-0.143010854946307,0,1.236635426236064,-0.4505906807587223,0.0050596427722983,0,-1.153287306314637,1.241256299266884,-0.3156114044315405,0,-2.227735928548308,0.1365132730680806,-0.5451772665804496,0,1.375076137404833,0.7955062412797612,-0.3721488807929223,0,-0.2051188016128083,-1.4947368691637328,0.10220733518376,0,2.0988526254081363,-0.1345083831089235,-0.5314386740598783,0,-1.6228124296071167,0.726775873944006,0.1049464772980032,0,0.2280326326688725,-1.4808320877536196,0.0828299797967164,0,2.5783391980581585
2082,2082,10.32800000000002,0.0800923557974224,-0.1002403993389715,0,-2.1741361920047657,-0.4399092079678983,-0.0127999147611843,0,-0.6394643719006228,1.0972608067660072,0.8549369444450442,0,-1.5584790647823894,0.0828075799775332,-0.1392833010660097,0,1.2356568637805536,-0.4505509083170193,0.0114406495208399,0,-1.158033260341047,1.239952281374125,-0.3293639112716549,0,-2.2227480820757584,0.1343261582705228,-0.5473153022072219,0,1.382955342931088,0.7940156861875807,-0.3728753021875599,0,-0.1936704597881718,-1.494328678747907,0.1019882295380169,0,2.106431216216216,-0.1366401813258394,-0.5334553198343268,0,-1.614516509997269,0.7271740674351235,0.0978259699645886,0,0.2328807248696819,-1.4804625482032805,0.0954891396617527,0,2.579261833291497
2083,2083,10.33200000000002,0.0796942387667146,-0.0993748046017358,0,-2.168375961391935,-0.4399582830563293,-0.0121023521138404,0,-0.6493505885559915,1.1006807799622922,0.8550816639603877,0,-1.5642927058341307,0.0822574531610192,-0.1370435754967446,0,1.2354498043621858,-0.4504910128971895,0.0160584781602137,0,-1.161367073639882,1.238598602218595,-0.3413348203245203,0,-2.218719019918646,0.1321344719091849,-0.5481551887605564,0,1.3914598636006408,0.7925232203286408,-0.3732632260683302,0,-0.1837876783168552,-1.4939217059546028,0.1016514578851026,0,2.1131422575837107,-0.1387762576766275,-0.5342390293426799,0,-1.605807457744803,0.7275480449444849,0.0921120867066929,0,0.2359775517832666,-1.4800466747511565,0.1067125729691102,0,2.5798566755088674
2084,2084,10.336000000000022,0.0792964232014382,-0.0995348007534849,0,-2.1639226616960103,-0.4400054455452966,-0.0116956538104311,0,-0.6578243155195383,1.1041006848445647,0.8550163886951728,0,-1.570141594685614,0.081712908613817,-0.1358972032276229,0,1.2359705807765948,-0.4504165754446863,0.0193909171790105,0,-1.1635115450980484,1.2372021549443109,-0.3516042275891853,0,-2.215363904272416,0.12994262743017,-0.5479507034327751,0,1.400350845144192,0.7910299833196838,-0.3733857543089678,0,-0.1751878772707442,-1.4935164015684663,0.1012052716457384,0,2.119186892077178,-0.1409124714829658,-0.5340469235060606,0,-1.5969301420199995,0.727902413516332,0.0874687362621638,0,0.2375771343216238,-1.4795899617045256,0.1165872740110231,0,2.5800556609028824
2085,2085,10.340000000000025,0.0788956382905278,-0.1004508233242808,0,-2.160299721970665,-0.4400517474128383,-0.0115432563384011,0,-0.6650407830459372,1.1075197582845633,0.8547645888327694,0,-1.5761822993200136,0.081170543418028,-0.1355297850879497,0,1.2373079493214134,-0.4503316180489544,0.0218029110403932,0,-1.1645097311246555,1.2357696723857543,-0.3601973018992531,0,-2.21227189938048,0.1277553428876071,-0.5465197238513783,0,1.4091450276570756,0.7895385391177022,-0.3727579747516894,0,-0.1678352418279673,-1.4931137689017442,0.1004636016729861,0,2.124660274698128,-0.1430447628847016,-0.5328203443569223,0,-1.588179461659136,0.7282401474237108,0.0834627930287046,0,0.2379189362020759,-1.47909721563116,0.1253137000316743,0,2.5796293103108416
2086,2086,10.344000000000024,0.0784896779523695,-0.1018300255296569,0,-2.15739677748887,-0.4400978529770574,-0.0115254681096046,0,-0.6713850978768233,1.1109375494383609,0.8544224005995732,0,-1.582326339215279,0.0806281743899088,-0.1356005401575146,0,1.2392174099868416,-0.4502391459212319,0.0235330762998006,0,-1.164744227426724,1.2343073640355238,-0.3672948883530467,0,-2.209468402396199,0.1255755097666421,-0.5445428389216624,0,1.4180293974230076,0.7880495998826249,-0.3721171232146333,0,-0.1612988824889424,-1.4927143033461432,0.0996484282013445,0,2.1297613510533395,-0.1451704869066605,-0.531071090334787,0,-1.5794415704796108,0.7285636296634849,0.0800239455544599,0,0.2373842956635662,-1.47857285636355,0.1329624682274287,0,2.578859496525124
2087,2087,10.348000000000026,0.0780773015940849,-0.1035247445962716,0,-2.154981015734216,-0.4401441738402982,-0.0116069489714007,0,-0.677096097755097,1.1143537486767243,0.8540091943066633,0,-1.5886066124544869,0.0800847499682861,-0.1359560588541896,0,1.2415562260247557,-0.4501412872014574,0.0247409931339358,0,-1.1643288735845108,1.2328207813542258,-0.3730166782026008,0,-2.2068096187824886,0.1234048499141053,-0.5421329293929275,0,1.426882069664126,0.7865632760434595,-0.3714614213032547,0,-0.1554040172768171,-1.4923182610637478,0.0987868237366662,0,2.134583964535608,-0.1472880353417769,-0.5289182852208337,0,-1.5707731970915733,0.7288745556666009,0.076995443266249,0,0.2361621499898472,-1.478020729096675,0.139665166701048,0,2.5777568560750344
2088,2088,10.352000000000029,0.0776572529642046,-0.1055082906172139,0,-2.1529392826232674,-0.4401910777953122,-0.0117745956128392,0,-0.6822268115968563,1.1177681448932046,0.8535477981243583,0,-1.5950208367267549,0.0795390046895132,-0.1366010520635218,0,1.2443341438487008,-0.4500400079099536,0.0254856030969877,0,-1.1633599124263692,1.231315255601534,-0.377433100769881,0,-2.204230253603916,0.1212450607492822,-0.53931974881007,0,1.435658161678793,0.7850795269994391,-0.3708174054436211,0,-0.1500410544560998,-1.491925652248616,0.0979302169544983,0,2.139194191098722,-0.1493958329855394,-0.5263927825272487,0,-1.5622256552054106,0.7291744180314268,0.0743111329288141,0,0.2343535291676609,-1.4774444197625631,0.1455009352315978,0,2.5763209918564107
2089,2089,10.356000000000028,0.0772286744653546,-0.1076841734010313,0,-2.151151091492039,-0.4402388413360676,-0.0120057533921042,0,-0.6869178192837903,1.1211805840612314,0.8530506236546307,0,-1.6015767466581727,0.0789901093889794,-0.137429201909224,0,1.2475107486153714,-0.4499368520354797,0.0258685491554082,0,-1.1619568334402373,1.2297956517997974,-0.3806635369879751,0,-2.201665032380163,0.1190975003398104,-0.5361862288257683,0,1.4443087593055866,0.7835982972561812,-0.3701891852190075,0,-0.1451208994058245,-1.4915363853960395,0.0971025597110286,0,2.1436403637905967,-0.1514926397074649,-0.5235757945608673,0,-1.553814413522134,0.7294642707733072,0.0718642680558357,0,0.2320955245163641,-1.4768470255309485,0.1505935858079633,0,2.5745734938735114
2090,2090,10.36000000000003,0.0767910162602228,-0.1099813359950482,0,-2.149520979260543,-0.4402876664194528,-0.0122830885347754,0,-0.6912893040032557,1.1245909444880555,0.8525243948321026,0,-1.608279852850449,0.0784375677244277,-0.1383642024076535,0,1.2510044489835088,-0.4498330276398516,0.0259684158292651,0,-1.1601512297501504,1.228266353561494,-0.3828283518556237,0,-2.1990407597983004,0.116963250710681,-0.5327971629218649,0,1.452791431130927,0.7821195109186037,-0.3695817858559767,0,-0.1405341890137556,-1.4911502824682228,0.0963246133691953,0,2.1479748404647028,-0.1535774777981961,-0.5205282706959721,0,-1.5455688341854965,0.7297448105692714,0.0695711819002189,0,0.2295112358782936,-1.476231163177551,0.1550615754707169,0,2.5725458486905644
2091,2091,10.364000000000033,0.0763439506240265,-0.1123488975225523,0,-2.147976565045245,-0.4403376987624135,-0.0125935995829658,0,-0.6953991714315285,1.127999117839008,0.8519713954283182,0,-1.6151131860353651,0.077881114659155,-0.1393537113927564,0,1.2547805592779455,-0.4497294753632684,0.0258484061624154,0,-1.1580549116672254,1.2267312661619842,-0.3840466018492073,0,-2.196342842674178,0.114843181215455,-0.5292022130853509,0,1.4610822859465893,0.7806430753067615,-0.3689988715629677,0,-0.1362029037200119,-1.49076709179082,0.0956139238542407,0,2.152232533954693,-0.155649564209917,-0.517295226068023,0,-1.5374688308966769,0.730016457110616,0.067367336750288,0,0.2266657410058175,-1.4755989993989351,0.159015140727589,0,2.570251798575642
2092,2092,10.368000000000032,0.0758873071636069,-0.1147509650292816,0,-2.1464872120326106,-0.4403890412506409,-0.0129273333909544,0,-0.6993496004680639,1.1314049947576328,0.8513905787680355,0,-1.622084925341062,0.0773206429941138,-0.1403620809581425,0,1.258794098040487,-0.4496269211565687,0.0255592024495624,0,-1.1557126642784643,1.2251938272146814,-0.3844342601000129,0,-2.1935453518792323,0.1127379996492172,-0.5254389779733937,0,1.4691890777063177,0.779168889792599,-0.3684417001902827,0,-0.1320776658281179,-1.4903865028929697,0.0949841888129954,0,2.156432435672581,-0.1577082565762047,-0.513908918337072,0,-1.529547681905554,0.7302794159232275,0.0652028235556534,0,0.2236165233273763,-1.4749522879455033,0.162554962036971,0,2.5677159860777343
2093,2093,10.372000000000034,0.0754046601915097,-0.1253444926750137,0,-2.1531599165067816,-0.4404436654044921,-0.01422694653607,0,-0.6948950691720853,1.134808753228034,0.8509281554758931,0,-1.6285213808062489,0.0767368303703127,-0.1510254179260297,0,1.2664377861130458,-0.4495533286290021,0.0114358270390175,0,-1.1461050620757147,1.223676877182262,-0.3741761360104005,0,-2.196241239058741,0.1106602240513244,-0.5155703299454003,0,1.481008395142971,0.7776940654204854,-0.3693040622261872,0,-0.1357736587641551,-1.490003709661866,0.0966713214760406,0,2.155565844674542,-0.1597414821524481,-0.5046269267621972,0,-1.5186946224346354,0.7305488610289336,0.0706053656763548,0,0.2112521867042364,-1.474303965468081,0.1599942283323914,0,2.5639292309470902
2094,2094,10.376000000000037,0.0748504145558813,-0.1427574249460949,0,-2.1665815088516425,-0.4405056580005199,-0.0159698413533125,0,-0.6832527695408326,1.1382115712279437,0.8507801326224641,0,-1.6348947343860971,0.0760770397636528,-0.1693236049492133,0,1.2778692980415869,-0.4495790143171778,-0.012050816918027,0,-1.1298428115806465,1.2222433919262976,-0.3529970665608543,0,-2.203380168457505,0.1086435636020857,-0.5006362349944884,0,1.4954618609946928,0.7762094595570344,-0.3717380222982011,0,-0.1462711579445748,-1.4896040040487166,0.101004880550561,0,2.150407271952374,-0.1617169572394321,-0.4905640189513945,0,-1.50579376252733,0.7308655530544929,0.0819758064457178,0,0.1906415147710441,-1.4736911090914575,0.1508578297604732,0,2.558686274474958
2095,2095,10.380000000000036,0.0742905690502969,-0.1391497872525592,0,-2.159171797666137,-0.4405695492993775,-0.0159692089677208,0,-0.692072694288018,1.141616196882987,0.8513457696330186,0,-1.643721960765602,0.0754197286850893,-0.1628381068726745,0,1.2819662847797997,-0.4495903782554178,-0.0001519083466667,0,-1.1305768830038876,1.2208249901560673,-0.3551433243889729,0,-2.1958383067496783,0.1066403968990946,-0.5008597973367673,0,1.4989685879629202,0.7747246627012543,-0.3711088830644316,0,-0.1380363559867402,-1.4892026611082965,0.1001249454180242,0,2.1581031669404056,-0.1636809900797028,-0.4911624967217314,0,-1.5018232419804052,0.7311671731271753,0.0733175614351757,0,0.192766624808155,-1.4730732622029816,0.1557249618369712,0,2.5552822990215627
2096,2096,10.384000000000038,0.0737416440070237,-0.1366932384339204,0,-2.1528525396832743,-0.4406332536710459,-0.0159149878134821,0,-0.6999496214626917,1.1450218540744337,0.8515052523414891,0,-1.652106727287684,0.0747833775977656,-0.1579778431363061,0,1.285873995442002,-0.4495670440258973,0.0075870153963894,0,-1.1307369208265274,1.2193997721549976,-0.3566993710515904,0,-2.1891789290254264,0.1046386845520428,-0.5003098106179747,0,1.5033561392076968,0.7732420040088511,-0.3705928733880275,0,-0.1305147336960964,-1.4888041962320624,0.0994550277935308,0,2.1650522089015136,-0.165644916916087,-0.4909386277484943,0,-1.4970174957546143,0.7314390317103278,0.0662474817785267,0,0.1939724125950103,-1.4724356920638393,0.1606630385653012,0,2.5519968614029622
2097,2097,10.38800000000004,0.0731994979035631,-0.1352334694523967,0,-2.1474525905150395,-0.4406967692856,-0.0158746581278593,0,-0.7070165084789249,1.1484271271310305,0.8513272440576326,0,-1.660174009031152,0.0741624247448126,-0.1544350323238302,0,1.2897383190168512,-0.4495211946156022,0.012601718775636,0,-1.1304021192097824,1.2179699475546428,-0.3577170610360298,0,-2.183255762451449,0.1026414399070918,-0.4990154738299416,0,1.5084606786275383,0.7717612909770375,-0.3701068767208,0,-0.1236712603245276,-1.4884078880989042,0.0989559123338561,0,2.171370375267112,-0.1676055803051619,-0.4899383691679865,0,-1.491580664591265,0.7316861024282623,0.0603186027650337,0,0.1943726067562597,-1.4717784125789215,0.1655762891042317,0,2.548765427170297
2098,2098,10.39200000000004,0.0726606324549251,-0.1346090886545708,0,-2.1427718465970425,-0.4407602561418937,-0.015881020801771,0,-0.7133528126928725,1.1518308205359034,0.8508624346555302,0,-1.6680064855793293,0.0735524105143681,-0.1519447520120087,0,1.293593791860277,-0.4494608229394305,0.0158280614509756,0,-1.1296065868282084,1.2165375020012434,-0.3582530807658499,0,-2.1779166108526185,0.1006514449776091,-0.4970421075684565,0,1.5140901105832336,0.7702825646148473,-0.369599668106175,0,-0.1173948919840578,-1.488013155352543,0.0985940886251676,0,2.177184828831618,-0.1695601130885166,-0.4882410615883123,0,-1.485650472388398,0.7319120019273192,0.0552229571166462,0,0.1940869164966544,-1.4711017327064662,0.1703976222286828,0,2.545540248605465
2099,2099,10.396000000000042,0.0721221715627079,-0.134667206879767,0,-2.138736951281226,-0.4408239395559188,-0.0159457794174652,0,-0.7191153676791104,1.1552318988884729,0.8501474751445781,0,-1.6756995121487344,0.0729498019610815,-0.1502859123681801,0,1.2975136882463238,-0.449391186206951,0.017877441469475,0,-1.128346832164929,1.215104195856761,-0.3583632168030551,0,-2.1730146725810795,0.0986711732432398,-0.4944696844472457,0,1.520107766238992,0.7688060102928493,-0.3690394979064226,0,-0.1115957689058468,-1.4876195336264626,0.098341726731852,0,2.182600775992963,-0.1715059997249374,-0.4859364259786377,0,-1.4794109556461104,0.7321194033930749,0.0507457694342446,0,0.1932101290374973,-1.470406162496253,0.1750817924139572,0,2.542282372984927
2100,2100,10.400000000000045,0.0715817887216425,-0.1352769849628362,0,-2.1351772645842577,-0.4408880479941938,-0.0160646846104437,0,-0.7244095176158146,1.1586294332319709,0.8492043371144004,0,-1.6833130321740728,0.072351824256375,-0.1492800515436332,0,1.3015053330637392,-0.4493157502150818,0.0191508651311186,0,-1.1267222666298475,1.2136715775479738,-0.3580994219091101,0,-2.168463939093796,0.0967027779330103,-0.4913769916741054,0,1.526416737848197,0.7673318946824202,-0.3684103007570373,0,-0.1062468897362647,-1.4872266496389306,0.0981784449423946,0,2.187677049063323,-0.1734410780435354,-0.4831110437606252,0,-1.4729553406366456,0.7323103177840938,0.0467361858540173,0,0.1918341859194539,-1.4696923455957238,0.1795985786504602,0,2.538963245126763
2101,2101,10.404000000000044,0.0710166478085621,-0.1467488239942758,0,-2.1405710425123567,-0.4409517548766731,-0.0158144518631465,0,-0.72084042586826,1.16202038686878,0.8470357620836336,0,-1.6898138847636657,0.0717322090311095,-0.1607748048306711,0,1.3087911539422192,-0.449268165599697,0.0042170233485585,0,-1.1173814837994147,1.2122640436726329,-0.3459809863275725,0,-2.1703244361616347,0.0947635402366132,-0.4801667572867522,0,1.537438955839175,0.7658554777343684,-0.3701777221639448,0,-0.109089248374545,-1.4868276326395409,0.1013331644206933,0,2.186830598016233,-0.1753487624856894,-0.4725135908333834,0,-1.4622224970375317,0.7325036126006133,0.0517409772268953,0,0.1803863434320462,-1.4689746639295769,0.1771176154878861,0,2.5347099326221105
